,pressure,temperature,wind_speed,roughness_length,temperature,wind_speed
2017-06-17 07:00:00+02:00,100764.0,285.52,3.7111199999999998,0.15,285.46,6.57112
2017-06-17 08:00:00+02:00,100748.0,287.69,4.7480199999999995,0.15,287.62,7.798019999999999
2017-06-17 09:00:00+02:00,100725.0,289.88,5.14128,0.15,289.84,7.85128
2017-06-17 10:00:00+02:00,100669.0,291.78,6.15298,0.15,291.75,9.21298
2017-06-17 11:00:00+02:00,100597.0,293.2,6.71881,0.15,293.16,9.36881
2017-06-17 12:00:00+02:00,100538.0,294.22,6.881289999999999,0.15,294.15,9.091289999999999
2017-06-17 13:00:00+02:00,100475.0,294.99,6.8407,0.15,294.95,9.1207
2017-06-17 14:00:00+02:00,100406.0,295.45,6.70397,0.15,295.41,9.13397
2017-06-17 15:00:00+02:00,100340.0,295.61,6.57955,0.15,295.53,9.19955
2017-06-17 16:00:00+02:00,100285.0,295.47,6.40546,0.15,295.41,9.40546
2017-06-17 17:00:00+02:00,100253.0,295.04,6.08675,0.15,294.96,8.64675
2017-06-17 18:00:00+02:00,100238.0,294.2,5.12835,0.15,294.13,7.80835
2017-06-17 19:00:00+02:00,100236.0,292.89,3.9194400000000003,0.15,292.83,6.27944
2017-06-17 20:00:00+02:00,100250.0,291.35,3.69011,0.15,291.28,6.3701099999999995
2017-06-17 21:00:00+02:00,100253.0,289.99,3.64815,0.15,289.95,6.62815
2017-06-17 22:00:00+02:00,100242.0,288.98,3.46316,0.15,288.95,6.573160000000001
2017-06-17 23:00:00+02:00,100210.0,288.16,3.1928900000000002,0.15,288.13,6.28289
2017-06-18 00:00:00+02:00,100178.0,287.41,2.97598,0.15,287.35,5.61598
2017-06-18 01:00:00+02:00,100153.0,286.8,2.75641,0.15,286.73,5.04641
2017-06-18 02:00:00+02:00,100120.0,286.23,2.61289,0.15,286.17,5.15289
2017-06-18 03:00:00+02:00,100089.0,285.68,2.2937,0.15,285.61,5.2137
2017-06-18 04:00:00+02:00,100072.0,285.19,1.96145,0.15,285.15,4.45145
2017-06-18 05:00:00+02:00,100064.0,285.06,1.74744,0.15,285.03,4.59744
2017-06-18 06:00:00+02:00,100043.0,285.92,1.81482,0.15,285.85,4.33482
2017-06-18 07:00:00+02:00,100010.0,287.61,2.39215,0.15,287.58,4.63215
2017-06-18 08:00:00+02:00,99960.4,289.46,3.1282400000000004,0.15,289.43,6.24824
2017-06-18 09:00:00+02:00,99883.4,291.35,3.6132800000000005,0.15,291.29,6.49328
2017-06-18 10:00:00+02:00,99797.0,293.07,3.8430400000000002,0.15,293.02,6.683039999999999
2017-06-18 11:00:00+02:00,99697.3,294.38,4.06081,0.15,294.35,6.52081
2017-06-18 12:00:00+02:00,99620.6,295.27,4.47923,0.15,295.23,7.249230000000001
2017-06-18 13:00:00+02:00,99552.5,295.68,5.08669,0.15,295.63,7.84669
2017-06-18 14:00:00+02:00,99483.4,295.75,5.24172,0.15,295.67,7.41172
2017-06-18 15:00:00+02:00,99434.9,295.71,5.40353,0.15,295.68,8.08353
2017-06-18 16:00:00+02:00,99406.3,295.52,5.92149,0.15,295.45,8.241489999999999
2017-06-18 17:00:00+02:00,99408.3,294.56,6.86221,0.15,294.54,9.96221
2017-06-18 18:00:00+02:00,99454.4,292.27,7.190939999999999,0.15,292.22,9.37094
2017-06-18 19:00:00+02:00,99474.7,290.97,5.92033,0.15,290.91,8.31033
2017-06-18 20:00:00+02:00,99490.3,290.48,5.06599,0.15,290.44,7.29599
2017-06-18 21:00:00+02:00,99488.6,290.03,4.88048,0.15,289.96,7.36048
2017-06-18 22:00:00+02:00,99488.0,289.46,5.20705,0.15,289.41,8.07705
2017-06-18 23:00:00+02:00,99456.5,288.87,5.35064,0.15,288.79,8.44064
2017-06-19 00:00:00+02:00,99426.5,288.25,5.341,0.15,288.19,8.251
2017-06-19 01:00:00+02:00,99432.9,287.08,5.641719999999999,0.15,287.04,8.04172
2017-06-19 02:00:00+02:00,99449.5,285.71,5.589840000000001,0.15,285.65,7.8898399999999995
2017-06-19 03:00:00+02:00,99463.2,284.63,5.25908,0.15,284.57,7.70908
2017-06-19 04:00:00+02:00,99463.7,284.06,4.91825,0.15,284.0,7.15825
2017-06-19 05:00:00+02:00,99460.3,284.0,5.1839900000000005,0.15,283.92,7.453989999999999
2017-06-19 06:00:00+02:00,99443.5,283.81,5.44111,0.15,283.74,7.8411100000000005
2017-06-19 07:00:00+02:00,99415.0,283.35,5.2397599999999995,0.15,283.3,7.98976
2017-06-19 08:00:00+02:00,99373.9,283.28,5.30335,0.15,283.23,7.72335
2017-06-19 09:00:00+02:00,99330.2,283.6,5.17168,0.15,283.56,7.97168
2017-06-19 10:00:00+02:00,99282.3,285.09,4.69804,0.15,285.07,7.218039999999999
2017-06-19 11:00:00+02:00,99231.1,287.38,4.70389,0.15,287.3,7.48389
2017-06-19 12:00:00+02:00,99173.2,288.78,5.00876,0.15,288.73,7.5087600000000005
2017-06-19 13:00:00+02:00,99115.8,289.5,5.26949,0.15,289.43,8.17949
2017-06-19 14:00:00+02:00,99069.8,289.98,5.5928,0.15,289.91,8.4828
2017-06-19 15:00:00+02:00,99075.3,289.91,5.92234,0.15,289.84,8.402339999999999
2017-06-19 16:00:00+02:00,99073.7,289.8,6.15295,0.15,289.76,8.80295
2017-06-19 17:00:00+02:00,99090.1,289.36,6.21705,0.15,289.31,8.79705
2017-06-19 18:00:00+02:00,99131.0,288.75,6.0199300000000004,0.15,288.68,8.819930000000001
2017-06-19 19:00:00+02:00,99178.2,288.09,5.54114,0.15,288.02,7.811139999999999
2017-06-19 20:00:00+02:00,99248.8,287.3,4.63358,0.15,287.23,6.823580000000001
2017-06-19 21:00:00+02:00,99309.1,286.44,3.3761699999999997,0.15,286.38,6.21617
2017-06-19 22:00:00+02:00,99347.8,285.74,2.92654,0.15,285.72,5.74654
2017-06-19 23:00:00+02:00,99362.7,285.13,2.9513,0.15,285.08,5.3213
2017-06-20 00:00:00+02:00,99379.3,284.3,2.9127099999999997,0.15,284.23,5.70271
2017-06-20 01:00:00+02:00,99428.0,283.51,2.6894,0.15,283.45,5.5594
2017-06-20 02:00:00+02:00,99492.5,283.1,2.53272,0.15,283.07,5.162719999999999
2017-06-20 03:00:00+02:00,99551.4,283.03,2.612,0.15,283.0,5.492000000000001
2017-06-20 04:00:00+02:00,99610.0,283.33,2.89154,0.15,283.29,5.09154
2017-06-20 05:00:00+02:00,99676.0,283.43,3.34295,0.15,283.38,5.69295
2017-06-20 06:00:00+02:00,99730.8,283.75,4.016769999999999,0.15,283.67,6.846769999999999
2017-06-20 07:00:00+02:00,99770.5,284.31,4.23285,0.15,284.28,7.21285
2017-06-20 08:00:00+02:00,99791.7,285.26,3.8439400000000004,0.15,285.18,6.46394
2017-06-20 09:00:00+02:00,99780.5,286.48,3.3557,0.15,286.42,6.3557
2017-06-20 10:00:00+02:00,99795.7,287.28,3.2441400000000002,0.15,287.21,5.52414
2017-06-20 11:00:00+02:00,99815.0,287.55,3.63527,0.15,287.49,6.35527
2017-06-20 12:00:00+02:00,99824.7,288.49,3.5894199999999996,0.15,288.45,6.7194199999999995
2017-06-20 13:00:00+02:00,99831.2,288.47,3.4664699999999997,0.15,288.42,6.006469999999999
2017-06-20 14:00:00+02:00,99834.2,289.23,3.34157,0.15,289.16,5.67157
2017-06-20 15:00:00+02:00,99840.9,290.18,3.31866,0.15,290.1,5.72866
2017-06-20 16:00:00+02:00,99849.4,290.09,3.3963,0.15,290.03,5.5863
2017-06-20 17:00:00+02:00,99878.8,289.58,3.3687199999999997,0.15,289.5,6.0887199999999995
2017-06-20 18:00:00+02:00,99916.2,289.04,3.12948,0.15,288.97,6.1894800000000005
2017-06-20 19:00:00+02:00,99958.5,288.43,2.58823,0.15,288.4,5.14823
2017-06-20 20:00:00+02:00,100003.0,287.0,1.6355,0.15,286.93,4.1155
2017-06-20 21:00:00+02:00,100035.0,285.98,1.09671,0.15,285.91,3.8967099999999997
2017-06-20 22:00:00+02:00,100059.0,285.34,1.1493,0.15,285.26,4.0493
2017-06-20 23:00:00+02:00,100062.0,284.84,1.65785,0.15,284.8,4.65785
2017-06-21 00:00:00+02:00,100076.0,284.57,2.27962,0.15,284.54,4.51962
2017-06-21 01:00:00+02:00,100107.0,284.27,2.88784,0.15,284.2,5.44784
2017-06-21 02:00:00+02:00,100158.0,283.59,3.24195,0.15,283.57,6.37195
2017-06-21 03:00:00+02:00,100218.0,282.82,3.26635,0.15,282.74,5.55635
2017-06-21 04:00:00+02:00,100274.0,282.15,2.98032,0.15,282.1,5.23032
2017-06-21 05:00:00+02:00,100333.0,281.93,2.55342,0.15,281.91,5.36342
2017-06-21 06:00:00+02:00,100368.0,282.89,2.54582,0.15,282.84,5.075819999999999
2017-06-21 07:00:00+02:00,100381.0,284.59,3.34257,0.15,284.55,6.24257
2017-06-21 08:00:00+02:00,100378.0,286.06,4.46347,0.15,286.0,6.993469999999999
2017-06-21 09:00:00+02:00,100377.0,286.84,5.34663,0.15,286.79,8.37663
2017-06-21 10:00:00+02:00,100365.0,287.95,5.68728,0.15,287.91,8.32728
2017-06-21 11:00:00+02:00,100376.0,286.96,5.59565,0.15,286.94,8.19565
2017-06-21 12:00:00+02:00,100391.0,286.64,5.1816,0.15,286.56,7.4116
2017-06-21 13:00:00+02:00,100377.0,288.06,5.02976,0.15,288.02,7.349760000000001
2017-06-21 14:00:00+02:00,100355.0,289.76,5.11912,0.15,289.72,7.549119999999999
2017-06-21 15:00:00+02:00,100354.0,290.31,5.07673,0.15,290.23,7.79673
2017-06-21 16:00:00+02:00,100360.0,290.45,4.95351,0.15,290.38,7.1235100000000005
2017-06-21 17:00:00+02:00,100380.0,290.43,4.74633,0.15,290.35,7.3263300000000005
2017-06-21 18:00:00+02:00,100408.0,290.04,4.391830000000001,0.15,290.0,6.69183
2017-06-21 19:00:00+02:00,100443.0,289.5,3.64572,0.15,289.46,5.80572
2017-06-21 20:00:00+02:00,100490.0,288.67,3.1363,0.15,288.63,6.1163
2017-06-21 21:00:00+02:00,100537.0,288.0,2.59918,0.15,287.96,5.089180000000001
2017-06-21 22:00:00+02:00,100578.0,287.11,2.35443,0.15,287.08,4.79443
2017-06-21 23:00:00+02:00,100594.0,286.51,2.20131,0.15,286.49,5.2413099999999995
2017-06-22 00:00:00+02:00,100617.0,286.16,2.2551,0.15,286.12,5.3251
2017-06-22 01:00:00+02:00,100651.0,285.84,2.2926,0.15,285.76,4.6426
2017-06-22 02:00:00+02:00,100687.0,285.0,2.29106,0.15,284.96,4.75106
2017-06-22 03:00:00+02:00,100732.0,284.44,2.17234,0.15,284.42,4.58234
2017-06-22 04:00:00+02:00,100774.0,284.5,1.88011,0.15,284.44,4.90011
2017-06-22 05:00:00+02:00,100830.0,284.67,1.86093,0.15,284.63,4.08093
2017-06-22 06:00:00+02:00,100871.0,285.32,2.16324,0.15,285.28,4.42324
2017-06-22 07:00:00+02:00,100902.0,286.1,2.71864,0.15,286.04,5.83864
2017-06-22 08:00:00+02:00,100926.0,286.6,3.43813,0.15,286.57,6.078130000000001
2017-06-22 09:00:00+02:00,100931.0,286.97,3.66261,0.15,286.93,5.91261
2017-06-22 10:00:00+02:00,100930.0,287.27,3.62868,0.15,287.22,5.898680000000001
2017-06-22 11:00:00+02:00,100919.0,287.82,3.74431,0.15,287.77,6.50431
2017-06-22 12:00:00+02:00,100905.0,288.48,3.8742300000000003,0.15,288.44,6.794230000000001
2017-06-22 13:00:00+02:00,100883.0,289.41,4.0686599999999995,0.15,289.33,6.73866
2017-06-22 14:00:00+02:00,100850.0,291.15,4.344069999999999,0.15,291.08,6.85407
2017-06-22 15:00:00+02:00,100827.0,291.77,4.4897800000000005,0.15,291.74,6.78978
2017-06-22 16:00:00+02:00,100807.0,291.86,4.3737,0.15,291.81,6.9237
2017-06-22 17:00:00+02:00,100814.0,291.64,4.07297,0.15,291.61,7.0829699999999995
2017-06-22 18:00:00+02:00,100834.0,291.09,3.58655,0.15,291.06,6.34655
2017-06-22 19:00:00+02:00,100866.0,290.39,2.7377,0.15,290.34,5.3877
2017-06-22 20:00:00+02:00,100913.0,288.96,2.1132299999999997,0.15,288.92,4.30323
2017-06-22 21:00:00+02:00,100943.0,287.66,1.97183,0.15,287.62,5.03183
2017-06-22 22:00:00+02:00,100965.0,286.92,1.52263,0.15,286.89,3.74263
2017-06-22 23:00:00+02:00,100970.0,286.72,1.11972,0.15,286.68,3.3497199999999996
2017-06-23 00:00:00+02:00,100976.0,286.59,0.810363,0.15,286.55,3.300363
2017-06-23 01:00:00+02:00,100981.0,286.52,0.7249270000000001,0.15,286.46,3.104927
2017-06-23 02:00:00+02:00,100976.0,286.46,0.797914,0.15,286.42,3.047914
2017-06-23 03:00:00+02:00,100976.0,286.18,1.15545,0.15,286.12,3.48545
2017-06-23 04:00:00+02:00,100993.0,285.63,1.6190200000000001,0.15,285.56,4.349019999999999
2017-06-23 05:00:00+02:00,101017.0,284.95,1.88268,0.15,284.89,4.43268
2017-06-23 06:00:00+02:00,101036.0,285.1,1.97917,0.15,285.04,4.209169999999999
2017-06-23 07:00:00+02:00,101044.0,286.2,2.46042,0.15,286.18,5.120419999999999
2017-06-23 08:00:00+02:00,101052.0,287.71,2.54875,0.15,287.66,5.30875
2017-06-23 09:00:00+02:00,101038.0,289.35,2.49513,0.15,289.28,5.04513
2017-06-23 10:00:00+02:00,101004.0,290.85,2.22622,0.15,290.83,5.156219999999999
2017-06-23 11:00:00+02:00,100965.0,292.19,2.45071,0.15,292.16,5.08071
2017-06-23 12:00:00+02:00,100924.0,292.83,3.0550599999999997,0.15,292.8,5.68506
2017-06-23 13:00:00+02:00,100883.0,293.62,3.4013,0.15,293.58,6.4613
2017-06-23 14:00:00+02:00,100837.0,294.09,3.24615,0.15,294.02,5.85615
2017-06-23 15:00:00+02:00,100808.0,294.32,3.30352,0.15,294.28,6.4435199999999995
2017-06-23 16:00:00+02:00,100796.0,294.25,3.25878,0.15,294.19,5.41878
2017-06-23 17:00:00+02:00,100776.0,293.84,3.1753,0.15,293.79,5.9153
2017-06-23 18:00:00+02:00,100763.0,293.15,2.92312,0.15,293.08,5.68312
2017-06-23 19:00:00+02:00,100762.0,292.2,1.99531,0.15,292.12,4.935309999999999
2017-06-23 20:00:00+02:00,100769.0,290.72,1.7478799999999999,0.15,290.67,4.00788
2017-06-23 21:00:00+02:00,100775.0,289.44,1.43676,0.15,289.39,4.57676
2017-06-23 22:00:00+02:00,100754.0,288.54,1.07855,0.15,288.51,4.18855
2017-06-23 23:00:00+02:00,100733.0,288.08,0.789783,0.15,288.01,3.469783
2017-06-24 00:00:00+02:00,100724.0,287.85,0.633043,0.15,287.78,3.643043
2017-06-24 01:00:00+02:00,100722.0,287.54,0.657987,0.15,287.5,3.3879870000000003
2017-06-24 02:00:00+02:00,100723.0,287.12,0.772103,0.15,287.09,2.9521029999999997
2017-06-24 03:00:00+02:00,100725.0,286.69,1.08851,0.15,286.66,4.14851
2017-06-24 04:00:00+02:00,100752.0,285.62,1.43228,0.15,285.56,4.07228
2017-06-24 05:00:00+02:00,100775.0,285.18,1.60174,0.15,285.14,3.86174
2017-06-24 06:00:00+02:00,100780.0,285.54,1.51033,0.15,285.5,3.6503300000000003
2017-06-24 07:00:00+02:00,100771.0,287.29,1.6337,0.15,287.22,4.6237
2017-06-24 08:00:00+02:00,100751.0,289.23,2.02884,0.15,289.15,4.53884
2017-06-24 09:00:00+02:00,100728.0,291.13,2.15218,0.15,291.07,4.40218
2017-06-24 10:00:00+02:00,100700.0,292.84,2.30425,0.15,292.78,4.48425
2017-06-24 11:00:00+02:00,100662.0,293.87,2.71691,0.15,293.81,5.82691
2017-06-24 12:00:00+02:00,100622.0,294.85,3.11883,0.15,294.81,5.78883
2017-06-24 13:00:00+02:00,100590.0,295.52,3.4313300000000004,0.15,295.49,5.7013300000000005
2017-06-24 14:00:00+02:00,100567.0,295.88,3.5754099999999998,0.15,295.81,6.19541
2017-06-24 15:00:00+02:00,100551.0,296.09,3.5163599999999997,0.15,296.02,5.80636
2017-06-24 16:00:00+02:00,100532.0,295.7,3.42622,0.15,295.67,6.1062199999999995
2017-06-24 17:00:00+02:00,100521.0,295.42,3.32533,0.15,295.35,5.73533
2017-06-24 18:00:00+02:00,100514.0,294.76,3.24322,0.15,294.68,6.03322
2017-06-24 19:00:00+02:00,100516.0,293.86,2.77376,0.15,293.82,4.94376
2017-06-24 20:00:00+02:00,100524.0,293.01,3.2229799999999997,0.15,292.99,5.54298
2017-06-24 21:00:00+02:00,100530.0,291.84,3.28327,0.15,291.77,5.53327
2017-06-24 22:00:00+02:00,100534.0,290.68,2.81426,0.15,290.63,4.98426
2017-06-24 23:00:00+02:00,100524.0,289.56,2.2896799999999997,0.15,289.5,4.63968
2017-06-25 00:00:00+02:00,100516.0,288.66,1.91888,0.15,288.62,4.77888
2017-06-25 01:00:00+02:00,100517.0,287.89,1.81018,0.15,287.86,4.60018
2017-06-25 02:00:00+02:00,100533.0,287.23,1.82015,0.15,287.18,3.97015
2017-06-25 03:00:00+02:00,100556.0,286.71,1.7418,0.15,286.65,4.7218
2017-06-25 04:00:00+02:00,100572.0,286.34,1.48717,0.15,286.27,4.26717
2017-06-25 05:00:00+02:00,100577.0,286.3,1.18403,0.15,286.24,4.30403
2017-06-25 06:00:00+02:00,100566.0,287.19,0.858317,0.15,287.14,3.378317
2017-06-25 07:00:00+02:00,100548.0,288.82,0.721248,0.15,288.76,3.3612480000000002
2017-06-25 08:00:00+02:00,100529.0,290.64,0.82099,0.15,290.57,3.5209900000000003
2017-06-25 09:00:00+02:00,100518.0,292.23,1.1765299999999999,0.15,292.17,3.73653
2017-06-25 10:00:00+02:00,100504.0,293.43,1.65704,0.15,293.37,4.21704
2017-06-25 11:00:00+02:00,100476.0,294.5,1.9677900000000002,0.15,294.45,4.16779
2017-06-25 12:00:00+02:00,100461.0,294.87,2.24784,0.15,294.84,4.9378400000000005
2017-06-25 13:00:00+02:00,100444.0,295.44,2.30721,0.15,295.36,4.86721
2017-06-25 14:00:00+02:00,100422.0,295.56,2.4325200000000002,0.15,295.52,5.48252
2017-06-25 15:00:00+02:00,100412.0,295.38,2.37281,0.15,295.3,5.44281
2017-06-25 16:00:00+02:00,100397.0,295.16,2.04296,0.15,295.1,4.72296
2017-06-25 17:00:00+02:00,100402.0,295.3,2.24441,0.15,295.22,5.33441
2017-06-25 18:00:00+02:00,100410.0,294.77,2.6973,0.15,294.71,5.7273
2017-06-25 19:00:00+02:00,100424.0,293.99,2.24851,0.15,293.96,4.44851
2017-06-25 20:00:00+02:00,100457.0,292.78,2.12278,0.15,292.75,4.3327800000000005
2017-06-25 21:00:00+02:00,100491.0,291.54,1.85313,0.15,291.49,4.36313
2017-06-25 22:00:00+02:00,100518.0,290.45,1.8008,0.15,290.38,4.1508
2017-06-25 23:00:00+02:00,100531.0,289.45,1.93913,0.15,289.41,4.69913
2017-06-26 00:00:00+02:00,100548.0,288.53,2.0167200000000003,0.15,288.49,4.806719999999999
2017-06-26 01:00:00+02:00,100574.0,287.7,1.94323,0.15,287.63,4.943230000000001
2017-06-26 02:00:00+02:00,100606.0,286.99,1.9169,0.15,286.93,4.7069
2017-06-26 03:00:00+02:00,100634.0,286.33,1.9722099999999998,0.15,286.29,4.94221
2017-06-26 04:00:00+02:00,100675.0,285.71,1.9797900000000002,0.15,285.65,5.0997900000000005
2017-06-26 05:00:00+02:00,100723.0,285.41,1.9287400000000001,0.15,285.33,4.75874
2017-06-26 06:00:00+02:00,100752.0,286.11,1.9731299999999998,0.15,286.04,4.15313
2017-06-26 07:00:00+02:00,100764.0,287.67,2.47126,0.15,287.59,5.30126
2017-06-26 08:00:00+02:00,100760.0,289.42,3.0098700000000003,0.15,289.39,5.47987
2017-06-26 09:00:00+02:00,100749.0,291.12,3.34586,0.15,291.08,5.53586
2017-06-26 10:00:00+02:00,100718.0,292.59,3.6146800000000003,0.15,292.53,6.284680000000001
2017-06-26 11:00:00+02:00,100679.0,293.84,4.31495,0.15,293.77,7.43495
2017-06-26 12:00:00+02:00,100643.0,294.46,5.25333,0.15,294.38,7.42333
2017-06-26 13:00:00+02:00,100612.0,294.97,5.42373,0.15,294.95,8.47373
2017-06-26 14:00:00+02:00,100583.0,295.24,5.2861,0.15,295.19,7.9061
2017-06-26 15:00:00+02:00,100559.0,295.34,4.99001,0.15,295.27,7.72001
2017-06-26 16:00:00+02:00,100550.0,294.96,4.7077800000000005,0.15,294.89,7.1677800000000005
2017-06-26 17:00:00+02:00,100566.0,294.37,4.39535,0.15,294.34,7.43535
2017-06-26 18:00:00+02:00,100600.0,293.5,3.98993,0.15,293.46,6.77993
2017-06-26 19:00:00+02:00,100637.0,292.37,3.2957400000000003,0.15,292.29,6.31574
2017-06-26 20:00:00+02:00,100678.0,290.71,2.87863,0.15,290.68,5.32863
2017-06-26 21:00:00+02:00,100733.0,289.1,3.18399,0.15,289.03,5.88399
2017-06-26 22:00:00+02:00,100784.0,287.84,3.09748,0.15,287.77,6.03748
2017-06-26 23:00:00+02:00,100812.0,286.73,2.6703099999999997,0.15,286.66,5.67031
2017-06-27 00:00:00+02:00,100844.0,285.84,2.27217,0.15,285.77,4.9221699999999995
2017-06-27 01:00:00+02:00,100883.0,285.19,1.9121,0.15,285.14,4.7321
2017-06-27 02:00:00+02:00,100919.0,284.67,1.59349,0.15,284.6,4.653490000000001
2017-06-27 03:00:00+02:00,100958.0,284.22,1.3755600000000001,0.15,284.14,4.10556
2017-06-27 04:00:00+02:00,100998.0,283.82,1.26937,0.15,283.74,3.45937
2017-06-27 05:00:00+02:00,101039.0,283.7,1.23474,0.15,283.64,3.50474
2017-06-27 06:00:00+02:00,101060.0,284.53,1.2594299999999998,0.15,284.49,3.5994300000000004
2017-06-27 07:00:00+02:00,101071.0,286.25,1.55639,0.15,286.22,4.39639
2017-06-27 08:00:00+02:00,101083.0,288.27,2.0028,0.15,288.22,5.1428
2017-06-27 09:00:00+02:00,101079.0,290.18,2.34381,0.15,290.11,5.3438099999999995
2017-06-27 10:00:00+02:00,101063.0,291.79,2.48833,0.15,291.74,5.15833
2017-06-27 11:00:00+02:00,101033.0,293.09,2.6956700000000002,0.15,293.07,5.80567
2017-06-27 12:00:00+02:00,101000.0,294.17,2.79962,0.15,294.1,5.47962
2017-06-27 13:00:00+02:00,100966.0,295.11,2.76717,0.15,295.08,5.47717
2017-06-27 14:00:00+02:00,100926.0,295.73,2.6322900000000002,0.15,295.66,5.43229
2017-06-27 15:00:00+02:00,100893.0,296.0,2.59192,0.15,295.92,5.61192
2017-06-27 16:00:00+02:00,100868.0,295.91,2.68623,0.15,295.85,5.44623
2017-06-27 17:00:00+02:00,100866.0,295.49,2.79011,0.15,295.44,5.11011
2017-06-27 18:00:00+02:00,100875.0,294.81,2.75466,0.15,294.74,5.754659999999999
2017-06-27 19:00:00+02:00,100895.0,293.85,1.90483,0.15,293.79,4.6948300000000005
2017-06-27 20:00:00+02:00,100928.0,292.36,1.75596,0.15,292.3,3.9759599999999997
2017-06-27 21:00:00+02:00,100954.0,291.02,1.6524400000000001,0.15,290.99,4.12244
2017-06-27 22:00:00+02:00,100958.0,290.01,1.56073,0.15,289.96,3.9407300000000003
2017-06-27 23:00:00+02:00,100945.0,289.28,1.56036,0.15,289.24,4.11036
2017-06-28 00:00:00+02:00,100940.0,288.6,1.52724,0.15,288.56,3.8872400000000003
2017-06-28 01:00:00+02:00,100944.0,287.84,1.45824,0.15,287.77,4.49824
2017-06-28 02:00:00+02:00,100947.0,287.22,1.38222,0.15,287.19,3.8022199999999997
2017-06-28 03:00:00+02:00,100953.0,286.67,1.2791700000000001,0.15,286.63,3.95917
2017-06-28 04:00:00+02:00,100968.0,286.2,1.17925,0.15,286.15,3.77925
2017-06-28 05:00:00+02:00,100984.0,286.04,1.0711700000000002,0.15,285.96,3.28117
2017-06-28 06:00:00+02:00,100985.0,286.74,1.00363,0.15,286.7,3.5336300000000005
2017-06-28 07:00:00+02:00,100969.0,288.43,1.04494,0.15,288.39,4.15494
2017-06-28 08:00:00+02:00,100945.0,290.6,1.34978,0.15,290.55,4.24978
2017-06-28 09:00:00+02:00,100923.0,292.77,1.74656,0.15,292.69,4.19656
2017-06-28 10:00:00+02:00,100896.0,294.75,2.05084,0.15,294.72,4.75084
2017-06-28 11:00:00+02:00,100857.0,296.33,2.5762400000000003,0.15,296.29,5.5262400000000005
2017-06-28 12:00:00+02:00,100813.0,297.44,2.78575,0.15,297.39,5.37575
2017-06-28 13:00:00+02:00,100775.0,298.25,2.6817,0.15,298.2,5.5817
2017-06-28 14:00:00+02:00,100745.0,298.8,2.4857400000000003,0.15,298.75,5.13574
2017-06-28 15:00:00+02:00,100720.0,299.0,2.19065,0.15,298.92,4.77065
2017-06-28 16:00:00+02:00,100696.0,298.82,1.9862900000000001,0.15,298.79,4.74629
2017-06-28 17:00:00+02:00,100696.0,298.32,1.86527,0.15,298.24,4.03527
2017-06-28 18:00:00+02:00,100709.0,297.5,1.7805,0.15,297.42,4.3305
2017-06-28 19:00:00+02:00,100728.0,296.23,1.41363,0.15,296.21,3.71363
2017-06-28 20:00:00+02:00,100750.0,294.69,1.4792100000000001,0.15,294.66,4.22921
2017-06-28 21:00:00+02:00,100773.0,293.29,1.49126,0.15,293.22,3.6912599999999998
2017-06-28 22:00:00+02:00,100782.0,292.33,1.47369,0.15,292.26,3.6436900000000003
2017-06-28 23:00:00+02:00,100767.0,291.54,1.4866,0.15,291.48,3.8566
2017-06-29 00:00:00+02:00,100754.0,290.74,1.43416,0.15,290.7,3.82416
2017-06-29 01:00:00+02:00,100757.0,289.91,1.26534,0.15,289.84,4.30534
2017-06-29 02:00:00+02:00,100764.0,289.32,1.07087,0.15,289.28,4.10087
2017-06-29 03:00:00+02:00,100764.0,288.97,0.943925,0.15,288.9,3.413925
2017-06-29 04:00:00+02:00,100764.0,288.61,0.925624,0.15,288.59,3.285624
2017-06-29 05:00:00+02:00,100770.0,288.28,0.9964860000000001,0.15,288.22,3.256486
2017-06-29 06:00:00+02:00,100767.0,288.69,1.02827,0.15,288.66,3.90827
2017-06-29 07:00:00+02:00,100748.0,290.33,0.959657,0.15,290.28,3.549657
2017-06-29 08:00:00+02:00,100726.0,292.53,1.0726200000000001,0.15,292.48,3.2326200000000003
2017-06-29 09:00:00+02:00,100702.0,294.76,1.02471,0.15,294.72,3.18471
2017-06-29 10:00:00+02:00,100673.0,296.8,1.17093,0.15,296.73,4.30093
2017-06-29 11:00:00+02:00,100635.0,298.52,1.2231100000000001,0.15,298.44,3.84311
2017-06-29 12:00:00+02:00,100594.0,299.79,1.31676,0.15,299.76,3.54676
2017-06-29 13:00:00+02:00,100551.0,300.57,0.8884569999999999,0.15,300.49,3.408457
2017-06-29 14:00:00+02:00,100506.0,300.83,0.401953,0.15,300.8,2.991953
2017-06-29 15:00:00+02:00,100469.0,300.66,0.0233047,0.15,300.61,3.0133047000000004
2017-06-29 16:00:00+02:00,100441.0,300.6,0.260913,0.15,300.52,3.1009130000000003
2017-06-29 17:00:00+02:00,100425.0,300.24,0.365106,0.15,300.2,2.505106
2017-06-29 18:00:00+02:00,100428.0,299.57,0.42581,0.15,299.49,3.22581
2017-06-29 19:00:00+02:00,100443.0,298.68,0.497669,0.15,298.63,2.777669
2017-06-29 20:00:00+02:00,100465.0,297.45,0.808113,0.15,297.39,3.718113
2017-06-29 21:00:00+02:00,100480.0,296.26,1.10256,0.15,296.21,3.40256
2017-06-29 22:00:00+02:00,100471.0,295.3,1.36168,0.15,295.25,4.09168
2017-06-29 23:00:00+02:00,100449.0,294.32,1.39599,0.15,294.24,3.9159900000000003
