time,thermal_energy_output,efficiency,el_demand,thermal_energy_output,cop,el_demand,temperature
2015-11-23 09:45:00,0,,0,3.938948970944669,1.9549583000000004,2.014850634381648,59.2406071599894
2015-11-23 10:00:00,0,,0,3.9538030039052536,1.9623305749999997,2.014850634381648,59.45210642717866
2015-11-23 10:15:00,0,,0,3.99870782887992,1.9846174999999997,2.014850634381648,59.675134604625036
2015-11-23 10:30:00,0,,0,3.993693016764743,1.9821285750000004,2.014850634381648,59.89976933903334
2015-11-23 10:45:00,0,,0,4.028929983940455,1.9996171999999999,2.014850634381648,60.133892770444064
2015-11-23 11:00:00,0,,0,4.064477943311584,2.0172601749999997,2.014850634381648,60.37746274303826
2015-11-23 11:15:00,0,,0,4.039054809863285,2.0046422999999995,2.014850634381648,60.61590256120662
2015-11-23 11:30:00,0,,0,4.059380623062928,2.0147303,2.014850634381648,60.858246473087476
2015-11-23 11:45:00,0,,0,4.0900597462473405,2.0299568,2.014850634381648,61.10648391010192
2015-11-23 12:00:00,0,,0,4.141699360581225,2.0555863000000003,2.014850634381648,61.36466438052291
2015-11-23 12:15:00,0,,0,4.225642873651086,2.0972486999999997,2.014850634381648,61.63679014527363
2015-11-23 12:30:00,0,,0,4.193973652864939,2.0815307999999995,2.014850634381648,61.90001997678314
2015-11-23 12:45:00,0,,0,4.246882623098483,2.1077902999999996,2.014850634381648,62.171049507847734
2015-11-23 13:00:00,0,,0,4.2309432908436895,2.0998793750000004,2.014850634381648,62.43628209586198
2015-11-23 13:15:00,0,,0,4.215061079604377,2.0919967999999995,2.014850634381648,62.69328390779202
2015-11-23 13:30:00,0,,0,4.246882623098483,2.1077902999999996,2.014850634381648,62.95150655181996
2015-11-23 13:45:00,0,,0,4.246882623098483,2.1077902999999996,2.014850634381648,63.20469161564106
2015-11-23 14:00:00,0,,0,4.193973652864939,2.0815307999999995,2.014850634381648,63.44251023508645
2015-11-23 14:15:00,0,,0,4.204504672675661,2.0867574999999996,2.014850634381648,63.676465228490876
2015-11-23 14:30:00,0,,0,4.141699360581225,2.0555863000000003,2.014850634381648,63.892205993879664
2015-11-23 14:45:00,0,,0,4.059380623062928,2.0147303,2.014850634381648,64.08610100445026
2015-11-23 15:00:00,0,,0,4.054289649593769,2.012203574999999,2.014850634381648,64.27354416455518
2015-11-23 15:15:00,0,,0,4.018830545135616,1.9946046999999998,2.014850634381648,64.44530162829653
2015-11-23 15:30:00,0,,0,3.973697236099012,1.972204375,2.014850634381648,64.59964536698662
2015-11-23 15:45:00,0,,0,3.958767041784445,1.9647942999999994,2.014850634381648,64.74269226596661
2015-11-23 16:00:00,0,,0,3.958767041784445,1.9647942999999994,2.014850634381648,64.87749530306111
2015-11-23 16:15:00,0,,0,3.9192324485768637,1.9451727,2.014850634381648,64.99749997472348
2015-11-23 16:30:00,0,,0,3.8461999057761034,1.9089255750000005,2.014850634381648,65.0962930744097
2015-11-23 16:45:00,0,,0,0,0,0,64.43360246687314
2015-11-23 17:00:00,0,,0,0,0,0,63.77254509731096
2015-11-23 17:15:00,0,,0,0,0,0,63.11728334604712
2015-11-23 17:30:00,0,,0,0,0,0,62.46775418573263
2015-11-23 17:45:00,0,,0,0,0,0,61.82389527444091
2015-11-23 18:00:00,0,,0,0,0,0,61.18564494821384
2015-11-23 18:15:00,0,,0,0,0,0,60.55461427040362
2015-11-23 18:30:00,0,,0,0,0,0,59.93072472733372
2015-11-23 18:45:00,0,,0,0,0,0,59.313898659163826
2015-11-23 19:00:00,0,,0,0,0,0,58.704059250604416
2015-11-23 19:15:00,0,,0,0,0,0,58.10642536799567
2015-11-23 19:30:00,0,,0,0,0,0,57.52086427624288
2015-11-23 19:45:00,0,,0,0,0,0,56.94724468374549
2015-11-23 20:00:00,0,,0,0,0,0,56.38543672669908
2015-11-23 20:15:00,0,,0,0,0,0,55.84478694161854
2015-11-23 20:30:00,0,,0,0,0,0,55.325065233383725
2015-11-23 20:45:00,0,,0,0,0,0,54.82604400915894
2015-11-23 21:00:00,0,,0,3.7698725281042034,1.871043175,2.014850634381648,55.08735433458555
2015-11-23 21:15:00,0,,0,3.7745953883624592,1.8733871999999998,2.014850634381648,55.38019092927122
2015-11-23 21:30:00,0,,0,3.7510445548661604,1.8616985750000001,2.014850634381648,55.69866209239193
2015-11-23 21:45:00,0,,0,3.7745953883624592,1.8733871999999998,2.014850634381648,56.05173298380247
2015-11-23 22:00:00,0,,0,3.7745953883624592,1.8733871999999998,2.014850634381648,56.43440536356442
2015-11-23 22:15:00,0,,0,3.7651560146254446,1.8687022999999998,2.014850634381648,56.82862025278342
2015-11-23 22:30:00,0,,0,3.7510445548661604,1.8616985750000001,2.014850634381648,57.23333520661223
2015-11-23 22:45:00,0,,0,3.7840601492174666,1.8780846999999996,2.014850634381648,57.657684954982564
