time,thermal_energy_output,cop,el_demand,temperature
2015-01-01 22:15:00,0,0,0,56.93462786652399
2015-01-01 22:30:00,0,0,0,56.570867622175875
2015-01-01 22:45:00,0,0,0,56.230375822789945
2015-01-01 23:00:00,0,0,0,55.91289942402724
2015-01-01 23:15:00,0,0,0,55.61996768580641
2015-01-01 23:30:00,0,0,0,55.35131368494405
2015-01-01 23:45:00,0,0,0,55.10667340104641
2015-01-02 00:00:00,0,0,0,54.88578568494148
2015-01-02 00:15:00,4.858625979999999,1.8687022999999998,2.6,55.61916496829641
2015-01-02 00:30:00,4.864712255000001,1.871043175,2.6,56.344098610248395
2015-01-02 00:45:00,4.907545499999999,1.8875174999999995,2.6,57.06789023228683
2015-01-02 01:00:00,4.963206495000001,1.9089255750000005,2.6,57.79306976344549
2015-01-02 01:15:00,4.98190758,1.9161183,2.6,58.512844145500885
2015-01-02 01:30:00,4.975665694999998,1.9137175749999993,2.6,59.222376977861984
2015-01-02 01:45:00,5.00695702,1.9257526999999999,2.6,59.92914571602083
2015-01-02 02:00:00,5.051108854999999,1.9427341749999996,2.6,60.63570435838159
2015-01-02 02:15:00,5.095661999999999,1.9598699999999996,2.6,61.33880474210407
2015-01-02 02:30:00,5.114879055,1.967261175,2.6,62.0335121424134
2015-01-02 02:45:00,5.1600055,1.9846174999999997,2.6,62.72500267931051
2015-01-02 03:00:00,5.17297248,1.9896048,2.6,63.4069998816576
2015-01-02 03:15:00,5.1600055,1.9846174999999997,2.6,64.06738330679838
2015-01-02 03:30:00,5.179468255,1.992103175,2.6,64.71275250091547
2015-01-02 03:45:00,5.147071279999998,1.9796427999999993,2.6,65.33309301451807
2015-01-02 04:00:00,0,0,0,64.92489683174225
2015-01-02 04:15:00,0,0,0,64.48879891727
2015-01-02 04:30:00,0,0,0,64.02510270243351
2015-01-02 04:45:00,0,0,0,63.53410831874926
2015-01-02 05:00:00,0,0,0,63.01611263380346
2015-01-02 05:15:00,0,0,0,62.4728360896231
2015-01-02 05:30:00,0,0,0,61.90455361555236
2015-01-02 05:45:00,0,0,0,61.31153715107879
2015-01-02 06:00:00,0,0,0,60.69405567834802
2015-01-02 06:15:00,0,0,0,60.092801335805
2015-01-02 06:30:00,0,0,0,59.50759765340893
2015-01-02 06:45:00,0,0,0,58.93827008023072
2015-01-02 07:00:00,0,0,0,58.38464596358262
2015-01-02 07:15:00,0,0,0,57.84370092262333
2015-01-02 07:30:00,0,0,0,57.315297072404725
2015-01-02 07:45:00,0,0,0,56.79929802747751
2015-01-02 08:00:00,0,0,0,56.29556888558414
2015-01-02 08:15:00,0,0,0,55.80231160817405
2015-01-02 08:30:00,0,0,0,55.319412313720996
2015-01-02 08:45:00,0,0,0,54.84675835916031
2015-01-02 09:00:00,5.494008,2.11308,2.6,55.462464648444474
2015-01-02 09:15:00,5.549348480000001,2.1343648,2.6,56.087805386562806
2015-01-02 09:30:00,5.563265500000001,2.1397175,2.6,56.714546239385726
2015-01-02 09:45:00,5.591197820000001,2.1504607000000004,2.6,57.34542255281115
2015-01-02 10:00:00,5.5982013749999995,2.1531543749999997,2.6,57.976281979760465
2015-01-02 10:15:00,5.633341999999999,2.1666699999999994,2.6,58.611457741033924
2015-01-02 10:30:00,5.647455579999999,2.1720982999999996,2.6,59.24677623461368
2015-01-02 10:45:00,5.689992879999998,2.1884587999999994,2.6,59.887814204326574
2015-01-02 11:00:00,5.661601919999998,2.177539199999999,2.6,60.52058942801798
2015-01-02 11:15:00,5.633341999999999,2.1666699999999994,2.6,61.14307727598722
2015-01-02 11:30:00,5.747167919999998,2.2104491999999993,2.6,61.78327467433614
2015-01-02 11:45:00,5.79039318,2.2270743,2.6,62.4271333019777
2015-01-02 12:00:00,5.812116375,2.235429375,2.6,63.07039345612999
2015-01-02 12:15:00,5.81937382,2.2382207,2.6,63.70832026616566
2015-01-02 12:30:00,5.833913279999999,2.2438127999999997,2.6,64.34240086376681
2015-01-02 12:45:00,5.863090480000001,2.2550348000000002,2.6,64.97554980557653
2015-01-02 13:00:00,5.8411952949999995,2.2466135749999996,2.6,65.59775401446005
2015-01-02 13:15:00,0,0,0,65.06492579791083
2015-01-02 13:30:00,0,0,0,64.53598968438223
2015-01-02 13:45:00,0,0,0,64.01090334725389
2015-01-02 14:00:00,0,0,0,63.48962492020746
2015-01-02 14:15:00,0,0,0,62.971161790303626
2015-01-02 14:30:00,0,0,0,62.45548334118595
2015-01-02 14:45:00,0,0,0,61.94255928945089
2015-01-02 15:00:00,0,0,0,61.43235968102691
2015-01-02 15:15:00,0,0,0,60.92200128184147
2015-01-02 15:30:00,0,0,0,60.41148581874408
2015-01-02 15:45:00,0,0,0,59.9008149998048
2015-01-02 16:00:00,0,0,0,59.3899905145184
2015-01-02 16:15:00,0,0,0,58.8799652359236
2015-01-02 16:30:00,0,0,0,58.370730472647615
2015-01-02 16:45:00,0,0,0,57.862277627836356
2015-01-02 17:00:00,0,0,0,57.35459819812652
2015-01-02 17:15:00,0,0,0,56.8512507798183
2015-01-02 17:30:00,0,0,0,56.35218826228771
2015-01-02 17:45:00,0,0,0,55.857364047238796
2015-01-02 18:00:00,0,0,0,55.36673204313206
2015-01-02 18:15:00,0,0,0,54.88167346254928
2015-01-02 18:30:00,5.258056374999999,2.0223293749999995,2.6,55.434047339732224
2015-01-02 18:45:00,5.2911495,2.0350575,2.6,55.98714664141376
2015-01-02 19:00:00,5.231729294999998,2.012203574999999,2.6,56.522807278694465
2015-01-02 19:15:00,5.18597222,1.9946046999999998,2.6,57.048418563192286
2015-01-02 19:30:00,5.140616455000001,1.9771601750000003,2.6,57.56416854069684
2015-01-02 19:45:00,5.1600055,1.9846174999999997,2.6,58.082870943039
2015-01-02 20:00:00,5.121301119999999,1.9697311999999996,2.6,58.59309253978058
2015-01-02 20:15:00,5.18597222,1.9946046999999998,2.6,59.12329872670371
2015-01-02 20:30:00,5.1341698199999986,1.9746806999999995,2.6,59.650413669269625
2015-01-02 20:45:00,5.147071279999998,1.9796427999999993,2.6,60.187169438237405
2015-01-02 21:00:00,5.102059495,1.9623305749999997,2.6,60.722095428020594
2015-01-02 21:15:00,5.082891580000001,1.9549583000000004,2.6,61.2759783567826
2015-01-02 21:30:00,5.05744902,1.9451727,2.6,61.847380637606534
2015-01-02 21:45:00,5.095661999999999,1.9598699999999996,2.6,62.44860446301542
2015-01-02 22:00:00,5.153534295000001,1.9821285750000004,2.6,63.08318376179708
2015-01-02 22:15:00,5.095661999999999,1.9598699999999996,2.6,63.71448571594137
2015-01-02 22:30:00,5.089272695000001,1.9574125750000002,2.6,64.35264975873069
2015-01-02 22:45:00,5.044776880000001,1.9402988000000003,2.6,64.99012267334315
2015-01-02 23:00:00,5.07015392,1.9500592,2.6,65.64062487018295
2015-01-02 23:15:00,0,0,0,65.28165012166284
2015-01-02 23:30:00,0,0,0,64.91921934593658
2015-01-02 23:45:00,0,0,0,64.5533701273001
2015-01-03 00:00:00,0,0,0,64.18413964132
2015-01-03 00:15:00,0,0,0,63.81691440364884
2015-01-03 00:30:00,0,0,0,63.45167260721124
2015-01-03 00:45:00,0,0,0,63.08839268208381
2015-01-03 01:00:00,0,0,0,62.72705329291602
2015-01-03 01:15:00,0,0,0,62.36820766015822
2015-01-03 01:30:00,0,0,0,62.011828664209446
2015-01-03 01:45:00,0,0,0,61.657889480394395
2015-01-03 02:00:00,0,0,0,61.306363575756116
2015-01-03 02:15:00,0,0,0,60.95320443943135
2015-01-03 02:30:00,0,0,0,60.5984298328147
2015-01-03 02:45:00,0,0,0,60.24205732414558
2015-01-03 03:00:00,0,0,0,59.8841042906088
2015-01-03 03:15:00,0,0,0,59.51597306372902
2015-01-03 03:30:00,0,0,0,59.13777433135883
2015-01-03 03:45:00,0,0,0,58.74961757762043
2015-01-03 04:00:00,0,0,0,58.35161109599621
2015-01-03 04:15:00,0,0,0,57.91887891789535
2015-01-03 04:30:00,0,0,0,57.451798685267036
2015-01-03 04:45:00,0,0,0,56.95074393320425
2015-01-03 05:00:00,0,0,0,56.41608413460585
2015-01-03 05:15:00,0,0,0,55.84990771568956
2015-01-03 05:30:00,0,0,0,55.25255741970134
2015-01-03 05:45:00,0,0,0,54.62437226255435
2015-01-03 06:00:00,5.089272695000001,1.9574125750000002,2.6,54.96448258416566
2015-01-03 06:15:00,5.121301119999999,1.9697311999999996,2.6,55.318666418884575
2015-01-03 06:30:00,5.127731375,1.972204375,2.6,55.681746949418525
2015-01-03 06:45:00,5.108465179999999,1.9647942999999994,2.6,56.04858436842545
2015-01-03 07:00:00,5.089272695000001,1.9574125750000002,2.6,56.419152285696356
2015-01-03 07:15:00,5.082891580000001,1.9549583000000004,2.6,56.79247848430024
2015-01-03 07:30:00,5.063797374999999,1.9476143749999997,2.6,57.16603796095416
2015-01-03 07:45:00,5.05744902,1.9451727,2.6,57.54232961504527
2015-01-03 08:00:00,5.076518655,1.952507175,2.6,57.926312140762754
2015-01-03 08:15:00,5.082891580000001,1.9549583000000004,2.6,58.31339997433435
2015-01-03 08:30:00,5.102059495,1.9623305749999997,2.6,58.706070425791864
2015-01-03 08:45:00,5.121301119999999,1.9697311999999996,2.6,59.1042772501189
2015-01-03 09:00:00,5.1341698199999986,1.9746806999999995,2.6,59.506709521117536
2015-01-03 09:15:00,5.147071279999998,1.9796427999999993,2.6,59.913902040146596
2015-01-03 09:30:00,5.121301119999999,1.9697311999999996,2.6,60.31821354226023
2015-01-03 09:45:00,5.108465179999999,1.9647942999999994,2.6,60.72221376335025
2015-01-03 10:00:00,5.108465179999999,1.9647942999999994,2.6,61.12842520549311
2015-01-03 10:15:00,5.108465179999999,1.9647942999999994,2.6,61.53538801221265
2015-01-03 10:30:00,5.127731375,1.972204375,2.6,61.94687509875428
2015-01-03 10:45:00,5.1341698199999986,1.9746806999999995,2.6,62.36031975400775
2015-01-03 11:00:00,5.1341698199999986,1.9746806999999995,2.6,62.77443711264531
2015-01-03 11:15:00,5.147071279999998,1.9796427999999993,2.6,63.18916737753301
2015-01-03 11:30:00,5.127731375,1.972204375,2.6,63.59817635550673
2015-01-03 11:45:00,5.095661999999999,1.9598699999999996,2.6,63.99902804393195
2015-01-03 12:00:00,5.05744902,1.9451727,2.6,64.39060544037703
2015-01-03 12:15:00,5.0195308800000005,1.9305888000000002,2.6,64.77076997146419
2015-01-03 12:30:00,5.0006823749999985,1.9233393749999994,2.6,65.1433882625644
2015-01-03 12:45:00,0,0,0,64.5308327705725
2015-01-03 13:00:00,0,0,0,63.92522598144546
2015-01-03 13:15:00,0,0,0,63.32390787103462
2015-01-03 13:30:00,0,0,0,62.72683179995895
2015-01-03 13:45:00,0,0,0,62.133951636040685
2015-01-03 14:00:00,0,0,0,61.54522174878948
2015-01-03 14:15:00,0,0,0,60.95944835638882
2015-01-03 14:30:00,0,0,0,60.37659930695718
2015-01-03 14:45:00,0,0,0,59.7966427982648
2015-01-03 15:00:00,0,0,0,59.21954737393113
2015-01-03 15:15:00,0,0,0,58.64183597699044
2015-01-03 15:30:00,0,0,0,58.06351530614484
2015-01-03 15:45:00,0,0,0,57.484591987248045
2015-01-03 16:00:00,0,0,0,56.905072574097616
2015-01-03 16:15:00,0,0,0,56.32611219677632
2015-01-03 16:30:00,0,0,0,55.747704775769535
2015-01-03 16:45:00,0,0,0,55.16984429767732
2015-01-03 17:00:00,0,0,0,54.5925248144955
2015-01-03 17:15:00,4.762359419999999,1.8316766999999996,2.6,54.954684530235646
2015-01-03 17:30:00,4.768314654999999,1.8339671749999997,2.6,55.31263869402851
2015-01-03 17:45:00,4.774278080000001,1.8362608000000002,2.6,55.66643464857963
2015-01-03 18:00:00,4.762359419999999,1.8316766999999996,2.6,56.01260816653246
2015-01-03 18:15:00,4.762359419999999,1.8316766999999996,2.6,56.35530420936699
2015-01-03 18:30:00,4.744542854999999,1.8248241749999994,2.6,56.69106400536808
2015-01-03 18:45:00,4.750473520000001,1.8271052,2.6,57.024623497901324
2015-01-03 19:00:00,4.744542854999999,1.8248241749999994,2.6,57.35367877041848
2015-01-03 19:15:00,4.73862038,1.8225463,2.6,57.68373648953978
2015-01-03 19:30:00,4.744542854999999,1.8248241749999994,2.6,58.01711038385061
2015-01-03 19:45:00,4.750473520000001,1.8271052,2.6,58.353765997273904
2015-01-03 20:00:00,4.762359419999999,1.8316766999999996,2.6,58.69483638552293
2015-01-03 20:15:00,4.774278080000001,1.8362608000000002,2.6,59.05004347147503
2015-01-03 20:30:00,4.786229500000001,1.8408575000000003,2.6,59.419239947855175
2015-01-03 20:45:00,4.786229500000001,1.8408575000000003,2.6,59.799928154584634
2015-01-03 21:00:00,4.816251375,1.8524043749999999,2.6,60.19787506098264
2015-01-03 21:15:00,4.810230620000001,1.8500887000000006,2.6,60.62477211847316
2015-01-03 21:30:00,4.8283174550000005,1.857045175,2.6,61.08503572828188
2015-01-03 21:45:00,4.82228032,1.8547232,2.6,61.573568580377284
2015-01-03 22:00:00,4.8283174550000005,1.857045175,2.6,62.09243288212921
2015-01-03 22:15:00,4.83436278,1.8593703000000001,2.6,62.6249321586525
2015-01-03 22:30:00,4.87080672,1.8733871999999998,2.6,63.17688400857705
2015-01-03 22:45:00,4.895266479999999,1.8827947999999997,2.6,63.745724930396776
2015-01-03 23:00:00,4.926025455,1.8946251750000003,2.6,64.33250750764468
2015-01-03 23:15:00,4.944579119999999,1.9017611999999997,2.6,64.92332752809209
2015-01-03 23:30:00,4.975665694999998,1.9137175749999993,2.6,65.52060073029892
2015-01-03 23:45:00,0,0,0,65.14165696784536
2015-01-04 00:00:00,0,0,0,64.77361167374725
2015-01-04 00:15:00,0,0,0,64.4076161845363
2015-01-04 00:30:00,0,0,0,64.04364820858436
2015-01-04 00:45:00,0,0,0,63.681685696684724
2015-01-04 01:00:00,0,0,0,63.32170683941585
2015-01-04 01:15:00,0,0,0,62.96424797530109
2015-01-04 01:30:00,0,0,0,62.6092816994149
2015-01-04 01:45:00,0,0,0,62.25678090486028
2015-01-04 02:00:00,0,0,0,61.906718779527765
2015-01-04 02:15:00,0,0,0,61.555163427517236
2015-01-04 02:30:00,0,0,0,61.202131087668825
2015-01-04 02:45:00,0,0,0,60.847637822225266
2015-01-04 03:00:00,0,0,0,60.491699518752405
2015-01-04 03:15:00,0,0,0,60.12596323052671
2015-01-04 03:30:00,0,0,0,59.75053551063237
2015-01-04 03:45:00,0,0,0,59.36552175338877
2015-01-04 04:00:00,0,0,0,58.9710262069521
2015-01-04 04:15:00,0,0,0,58.54288286739472
2015-01-04 04:30:00,0,0,0,58.08145765446682
2015-01-04 04:45:00,0,0,0,57.5871125085413
2015-01-04 05:00:00,0,0,0,57.06020543388953
2015-01-04 05:15:00,0,0,0,56.50276427378881
2015-01-04 05:30:00,0,0,0,55.9151210864184
2015-01-04 05:45:00,0,0,0,55.29760431882487
2015-01-04 06:00:00,0,0,0,54.65053884619312
2015-01-04 06:15:00,4.762359419999999,1.8316766999999996,2.6,54.95630508491531
2015-01-04 06:30:00,4.744542854999999,1.8248241749999994,2.6,55.26640774188379
2015-01-04 06:45:00,4.73862038,1.8225463,2.6,55.58313393271111
2015-01-04 07:00:00,4.662373495000001,1.7932205750000003,2.6,55.89261011217264
2015-01-04 07:15:00,4.65656568,1.7909867999999998,2.6,56.20539167642481
2015-01-04 07:30:00,4.650766055,1.788756175,2.6,56.52144428673613
2015-01-04 07:45:00,4.668189499999999,1.7954574999999995,2.6,56.845290013162014
2015-01-04 08:00:00,4.703257519999999,1.8089451999999997,2.6,57.18030694093116
2015-01-04 08:15:00,4.750473520000001,1.8271052,2.6,57.52680499687564
2015-01-04 08:30:00,4.73862038,1.8225463,2.6,57.87306671199986
2015-01-04 08:45:00,4.786229500000001,1.8408575000000003,2.6,58.230764419986926
2015-01-04 09:00:00,4.816251375,1.8524043749999999,2.6,58.596322170344884
2015-01-04 09:15:00,4.858625979999999,1.8687022999999998,2.6,58.972636680416386
2015-01-04 09:30:00,4.895266479999999,1.8827947999999997,2.6,59.358465623890325
2015-01-04 09:45:00,4.944579119999999,1.9017611999999997,2.6,59.75619250163627
2015-01-04 10:00:00,4.994415920000001,1.9209292000000002,2.6,60.165790792619035
2015-01-04 10:15:00,5.044776880000001,1.9402988000000003,2.6,60.585839487300966
2015-01-04 10:30:00,5.095661999999999,1.9598699999999996,2.6,61.016327806541845
2015-01-04 10:45:00,5.1341698199999986,1.9746806999999995,2.6,61.45471311290426
2015-01-04 11:00:00,5.218614895000001,2.007159575,2.6,61.90992494081037
2015-01-04 11:15:00,5.2911495,2.0350575,2.6,62.376932214567546
2015-01-04 11:30:00,5.378149854999999,2.0685191749999996,2.6,62.858445633894384
2015-01-04 11:45:00,5.398423419999999,2.0763166999999996,2.6,63.34121198093423
2015-01-04 12:00:00,5.405197655000001,2.078922175,2.6,63.822568319624764
2015-01-04 12:15:00,5.411980079999998,2.0815307999999995,2.6,64.300299948065
2015-01-04 12:30:00,5.425569499999999,2.0867574999999996,2.6,64.77578219151253
2015-01-04 12:45:00,5.466534319999999,2.1025131999999997,2.6,65.25441207006982
2015-01-04 13:00:00,0,0,0,64.6552813280359
2015-01-04 13:15:00,0,0,0,64.06043448975169
2015-01-04 13:30:00,0,0,0,63.469824967763934
2015-01-04 13:45:00,0,0,0,62.8834066812579
2015-01-04 14:00:00,0,0,0,62.30113405054773
2015-01-04 14:15:00,0,0,0,61.72184617009169
2015-01-04 14:30:00,0,0,0,61.145510580730765
2015-01-04 14:45:00,0,0,0,60.5720951762993
2015-01-04 15:00:00,0,0,0,60.001568199786185
2015-01-04 15:15:00,0,0,0,59.43055077493297
2015-01-04 15:30:00,0,0,0,58.85904823536534
2015-01-04 15:45:00,0,0,0,58.28706585670584
2015-01-04 16:00:00,0,0,0,57.71460885720457
2015-01-04 16:15:00,0,0,0,57.14279821989814
2015-01-04 16:30:00,0,0,0,56.57162691559768
2015-01-04 16:45:00,0,0,0,56.00108799155676
2015-01-04 17:00:00,0,0,0,55.431174570640046
2015-01-04 17:15:00,0,0,0,54.86606418125711
2015-01-04 17:30:00,5.0321375,1.9354375,2.6,55.29328653581454
2015-01-04 17:45:00,5.07015392,1.9500592,2.6,55.72192898134598
2015-01-04 18:00:00,5.114879055,1.967261175,2.6,56.15329269295821
2015-01-04 18:15:00,5.1600055,1.9846174999999997,2.6,56.589100568263135
2015-01-04 18:30:00,5.076518655,1.952507175,2.6,57.00406328085534
2015-01-04 18:45:00,5.082891580000001,1.9549583000000004,2.6,57.416042947474836
2015-01-04 19:00:00,5.089272695000001,1.9574125750000002,2.6,57.82507361607468
2015-01-04 19:15:00,5.095661999999999,1.9598699999999996,2.6,58.23648911662747
2015-01-04 19:30:00,5.07015392,1.9500592,2.6,58.64400349405831
2015-01-04 19:45:00,5.07015392,1.9500592,2.6,59.052665260309325
2015-01-04 20:00:00,5.082891580000001,1.9549583000000004,2.6,59.46496176648493
2015-01-04 20:15:00,5.121301119999999,1.9697311999999996,2.6,59.89537620162618
2015-01-04 20:30:00,5.108465179999999,1.9647942999999994,2.6,60.33365435361171
2015-01-04 20:45:00,5.07015392,1.9500592,2.6,60.774711046605184
2015-01-04 21:00:00,5.0384530949999995,1.9378665749999997,2.6,61.21981339463173
2015-01-04 21:15:00,5.0195308800000005,1.9305888000000002,2.6,61.689836322117955
2015-01-04 21:30:00,4.988157654999998,1.9185221749999992,2.6,62.18206524528878
2015-01-04 21:45:00,5.05744902,1.9451727,2.6,62.71601459905696
2015-01-04 22:00:00,5.05744902,1.9451727,2.6,63.27763189965132
2015-01-04 22:15:00,5.0321375,1.9354375,2.6,63.84574828992396
2015-01-04 22:30:00,4.98190758,1.9161183,2.6,64.41540273267145
2015-01-04 22:45:00,4.956989179999999,1.9065342999999997,2.6,64.99154601292632
2015-01-04 23:00:00,4.907545499999999,1.8875174999999995,2.6,65.56929435672747
2015-01-04 23:15:00,0,0,0,65.17583018608022
2015-01-04 23:30:00,0,0,0,64.78484558443782
2015-01-04 23:45:00,0,0,0,64.39631358648732
2015-01-05 00:00:00,0,0,0,64.01020752016362
2015-01-05 00:15:00,0,0,0,63.62614943946215
2015-01-05 00:30:00,0,0,0,63.24411707253929
2015-01-05 00:45:00,0,0,0,62.8640883897577
2015-01-05 01:00:00,0,0,0,62.486041601052335
2015-01-05 01:15:00,0,0,0,62.11056970128198
2015-01-05 01:30:00,0,0,0,61.73764468852948
2015-01-05 01:45:00,0,0,0,61.3672388653985
2015-01-05 02:00:00,0,0,0,60.99932483570191
2015-01-05 02:15:00,0,0,0,60.62957366548808
2015-01-05 02:30:00,0,0,0,60.25800533366012
2015-01-05 02:45:00,0,0,0,59.8846396018506
2015-01-05 03:00:00,0,0,0,59.50949601678431
2015-01-05 03:15:00,0,0,0,59.12337569326247
2015-01-05 03:30:00,0,0,0,58.726398003315786
2015-01-05 03:45:00,0,0,0,58.318681020804135
2015-01-05 04:00:00,0,0,0,57.90034153553416
2015-01-05 04:15:00,0,0,0,57.444762231099816
2015-01-05 04:30:00,0,0,0,56.952348090534514
2015-01-05 04:45:00,0,0,0,56.42349969268118
2015-01-05 05:00:00,0,0,0,55.85861326008783
2015-01-05 05:15:00,0,0,0,55.25992435025283
2015-01-05 05:30:00,0,0,0,54.62780056511621
2015-01-05 05:45:00,4.69153542,1.8044367000000001,2.6,54.88334260662691
2015-01-05 06:00:00,4.71501238,1.8134663,2.6,55.10076748109327
