time,thermal_energy_demand,temperature,t below t_biv,th_output_hp,th_output_hr,el_demand_hp,el_demand_hr,cop
2015-05-23 09:15:00,0.685482223568668,17.2,False,0.685482223568668,0.0,0.24611074745527026,0.0,2.7852591999999996
2015-05-23 09:30:00,0.6695407765089314,17.2,False,0.6695407765089314,0.0,0.2403872417004965,0.0,2.7852591999999996
2015-05-23 09:45:00,0.653599329449195,17.2,False,0.653599329449195,0.0,0.23466373594572276,0.0,2.7852591999999996
2015-05-23 10:00:00,0.6376578823894585,17.75,False,0.6376578823894585,0.0,0.22593239071026264,0.0,2.8223393750000003
2015-05-23 10:15:00,0.6230448892513667,18.5,False,0.6230448892513667,0.0,0.21682307111453702,0.0,2.8735175
2015-05-23 10:30:00,0.608431896113275,18.05,False,0.608431896113275,0.0,0.21403117538465707,0.0,2.8427255749999993
2015-05-23 10:45:00,0.5938189029751832,18.1,False,0.5938189029751832,0.0,0.2086405068710859,0.0,2.8461343
2015-05-23 11:00:00,0.5792059098370914,18.3,False,0.5792059098370914,0.0,0.2025336625160947,0.0,2.8598007
2015-05-23 11:15:00,0.5718994132680456,18.7,False,0.5718994132680456,0.0,0.19807517189698873,0.0,2.8872847000000004
2015-05-23 11:30:00,0.5645929166989998,19.7,False,0.5645929166989998,0.0,0.19094232664452998,0.0,2.9568766999999996
2015-05-23 11:45:00,0.5572864201299539,20.0,False,0.5572864201299539,0.0,0.18713445941234183,0.0,2.9779999999999998
2015-05-23 12:00:00,0.5499799235609081,20.5,False,0.5499799235609081,0.0,0.18250794098171555,0.0,3.0134575
2015-05-23 12:15:00,0.5463266752763851,20.4,False,0.5463266752763851,0.0,0.18172479822526613,0.0,3.0063408
2015-05-23 12:30:00,0.5426734269918622,21.05,False,0.5426734269918622,0.0,0.17776109096994616,0.0,3.052824575
2015-05-23 12:45:00,0.5390201787073392,21.6,False,0.5390201787073392,0.0,0.1742950654895947,0.0,3.0925727999999997
2015-05-23 13:00:00,0.5353669304228162,21.1,False,0.5353669304228162,0.0,0.17516130883576406,0.0,3.0564222999999995
2015-05-23 13:15:00,0.5340384765011715,22.2,False,0.5340384765011715,0.0,0.1702728353859525,0.0,3.1363692
2015-05-23 13:30:00,0.5327100225795268,20.75,False,0.5327100225795268,0.0,0.17573623651024056,0.0,3.0313043749999995
2015-05-23 13:45:00,0.5313815686578821,20.6,False,0.5313815686578821,0.0,0.17591997973965923,0.0,3.0205868000000002
2015-05-23 14:00:00,0.5300531147362374,20.700000000000006,False,0.5300531147362374,0.0,0.17506625172071635,0.0,3.0277287000000004
2015-05-23 14:15:00,0.5350348169424051,19.9,False,0.5350348169424051,0.0,0.1800890231312512,0.0,2.9709462999999996
2015-05-23 14:30:00,0.5400165191485727,19.75,False,0.5400165191485727,0.0,0.18241401746301455,0.0,2.960389375
2015-05-23 14:45:00,0.5449982213547404,19.3,False,0.5449982213547404,0.0,0.18607679470877148,0.0,2.928888699999999
2015-05-23 15:00:00,0.5499799235609081,19.45,False,0.5499799235609081,0.0,0.187108695761461,0.0,2.9393605750000003
2015-05-23 15:15:00,0.5586148740515986,19.4,False,0.5586148740515986,0.0,0.19027255393589337,0.0,2.9358667999999994
2015-05-23 15:30:00,0.5672498245422892,18.55,False,0.5672498245422892,0.0,0.1971702401809001,0.0,2.876954574999999
2015-05-23 15:45:00,0.5758847750329799,17.9,False,0.5758847750329799,0.0,0.20331193448352303,0.0,2.8325182999999994
2015-05-23 16:00:00,0.5845197255236704,17.75,False,0.5845197255236704,0.0,0.20710469148440744,0.0,2.8223393750000003
2015-05-23 16:15:00,0.5964758108184727,17.7,False,0.5964758108184727,0.0,0.21159482768847904,0.0,2.8189526999999996
2015-05-23 16:30:00,0.6084318961132751,17.6,False,0.6084318961132751,0.0,0.21635528031164736,0.0,2.8121887999999995
2015-05-23 16:45:00,0.6203879814080775,17.3,False,0.6203879814080775,0.0,0.22220417177004548,0.0,2.791972699999999
2015-05-23 17:00:00,0.6323440667028798,16.7,False,0.6323440667028798,0.0,0.2297861483249909,0.0,2.7518807
2015-05-23 17:15:00,0.6446322654780933,16.4,False,0.6446322654780933,0.0,0.23595575874467473,0.0,2.7320048
