time,thermal_energy_demand,ground_temperature,temperature,t below t_biv,th_output_hp,th_output_hr,el_demand_hp,el_demand_hr,cop
2015-12-26 11:15:00,0.8852883897920014,7.85,14.4,False,0.8852883897920014,0.0,0.3007397197865674,0.0,2.9437029149999994
2015-12-26 11:30:00,0.8739780851605123,7.85,14.45,False,0.8739780851605123,0.0,0.2968975166301768,0.0,2.9437029149999994
2015-12-26 11:45:00,0.8626677805290233,7.85,14.7,False,0.8626677805290233,0.0,0.29305531347378627,0.0,2.9437029149999994
2015-12-26 12:00:00,0.8513574758975343,7.85,15.05,False,0.8513574758975343,0.0,0.28921311031739577,0.0,2.9437029149999994
2015-12-26 12:15:00,0.8457023235817899,7.85,15.1,False,0.8457023235817899,0.0,0.2872920087392005,0.0,2.9437029149999994
2015-12-26 12:30:00,0.8400471712660453,7.85,15.35,False,0.8400471712660453,0.0,0.28537090716100527,0.0,2.9437029149999994
2015-12-26 12:45:00,0.8343920189503009,7.85,15.3,False,0.8343920189503009,0.0,0.28344980558281,0.0,2.9437029149999994
2015-12-26 13:00:00,0.8287368666345565,7.85,15.4,False,0.8287368666345565,0.0,0.28152870400461477,0.0,2.9437029149999994
2015-12-26 13:15:00,0.8266804476106494,7.85,15.5,False,0.8266804476106494,0.0,0.2808301216125438,0.0,2.9437029149999994
2015-12-26 13:30:00,0.8246240285867423,7.85,15.55,False,0.8246240285867423,0.0,0.2801315392204728,0.0,2.9437029149999994
2015-12-26 13:45:00,0.8225676095628351,7.85,15.9,False,0.8225676095628351,0.0,0.27943295682840175,0.0,2.9437029149999994
2015-12-26 14:00:00,0.8205111905389281,7.85,15.9,False,0.8205111905389281,0.0,0.2787343744363307,0.0,2.9437029149999994
2015-12-26 14:15:00,0.8282227618785796,7.85,15.5,False,0.8282227618785796,0.0,0.28135405840659694,0.0,2.9437029149999994
2015-12-26 14:30:00,0.8359343332182312,7.85,14.85,False,0.8359343332182312,0.0,0.28397374237686324,0.0,2.9437029149999994
2015-12-26 14:45:00,0.8436459045578828,7.85,14.1,False,0.8436459045578828,0.0,0.28659342634712953,0.0,2.9437029149999994
2015-12-26 15:00:00,0.8513574758975343,7.85,13.6,False,0.8513574758975343,0.0,0.28921311031739577,0.0,2.9437029149999994
2015-12-26 15:15:00,0.8647241995529305,7.85,13.8,False,0.8647241995529305,0.0,0.2937538958658573,0.0,2.9437029149999994
2015-12-26 15:30:00,0.8780909232083265,7.85,13.7,False,0.8780909232083265,0.0,0.29829468141431886,0.0,2.9437029149999994
2015-12-26 15:45:00,0.8914576468637226,7.85,13.8,False,0.8914576468637226,0.0,0.3028354669627804,0.0,2.9437029149999994
2015-12-26 16:00:00,0.9048243705191188,7.85,13.45,False,0.9048243705191188,0.0,0.30737625251124195,0.0,2.9437029149999994
2015-12-26 16:15:00,0.9233321417342826,7.85,13.6,False,0.9233321417342826,0.0,0.313663494039881,0.0,2.9437029149999994
2015-12-26 16:30:00,0.9418399129494464,7.85,13.35,False,0.9418399129494464,0.0,0.31995073556852,0.0,2.9437029149999994
2015-12-26 16:45:00,0.96034768416461,7.85,13.4,False,0.96034768416461,0.0,0.326237977097159,0.0,2.9437029149999994
2015-12-26 17:00:00,0.9788554553797738,7.85,12.95,False,0.9788554553797738,0.0,0.33252521862579804,0.0,2.9437029149999994
2015-12-26 17:15:00,0.9978773313509144,7.85,12.3,False,0.9978773313509144,0.0,0.33898710575245483,0.0,2.9437029149999994
2015-12-26 17:30:00,1.0168992073220549,7.85,11.55,False,1.0168992073220549,0.0,0.3454489928791116,0.0,2.9437029149999994
2015-12-26 17:45:00,1.0359210832931955,7.85,11.5,False,1.0359210832931955,0.0,0.3519108800057684,0.0,2.9437029149999994
2015-12-26 18:00:00,1.054942959264336,7.85,10.95,False,1.054942959264336,0.0,0.3583727671324252,0.0,2.9437029149999994
2015-12-26 18:15:00,1.0739648352354765,7.85,11.2,False,1.0739648352354765,0.0,0.36483465425908196,0.0,2.9437029149999994
2015-12-26 18:30:00,1.0929867112066172,7.85,10.55,False,1.0929867112066172,0.0,0.3712965413857388,0.0,2.9437029149999994
2015-12-26 18:45:00,1.1120085871777579,7.85,10.5,False,1.1120085871777579,0.0,0.3777584285123956,0.0,2.9437029149999994
2015-12-26 19:00:00,1.1310304631488983,7.85,9.9,False,1.1310304631488983,0.0,0.3842203156390524,0.0,2.9437029149999994
2015-12-26 19:15:00,1.12280478705327,7.85,9.9,False,1.12280478705327,0.0,0.3814259860707684,0.0,2.9437029149999994
2015-12-26 19:30:00,1.1145791109576417,7.85,9.65,False,1.1145791109576417,0.0,0.37863165650248437,0.0,2.9437029149999994
2015-12-26 19:45:00,1.1063534348620132,7.85,9.8,False,1.1063534348620132,0.0,0.3758373269342003,0.0,2.9437029149999994
2015-12-26 20:00:00,1.098127758766385,7.85,9.05,False,1.098127758766385,0.0,0.3730429973659163,0.0,2.9437029149999994
2015-12-26 20:15:00,1.0677955781637554,7.85,8.2,False,1.0677955781637554,0.0,0.362738907082869,0.0,2.9437029149999994
2015-12-26 20:30:00,1.0374633975611258,7.85,8.55,False,1.0374633975611258,0.0,0.3524348167998217,0.0,2.9437029149999994
2015-12-26 20:45:00,1.0071312169584963,7.85,9.2,False,1.0071312169584963,0.0,0.34213072651677434,0.0,2.9437029149999994
2015-12-26 21:00:00,0.9767990363558667,7.85,9.75,False,0.9767990363558667,0.0,0.33182663623372705,0.0,2.9437029149999994
