,pv_0,pv_1,pv_2,pv_3,pv_4,storage_0,storage_1,storage_2,storage_3,storage_4,BEV_0,BEV_1,BEV_2,BEV_3,BEV_4,HP_0,HP_1,HP_2,HP_3,HP_4,Wind_0,Wind_1,Wind_2,Wind_3,Wind_4
2015-03-01 21:00:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,,,,,0.3354381615050289,7.056568749999997,0.11975453028496619,0.0,5.777229390624997,0.9074641392342407,0.9074641392342407,0.9074641392342407,0.9074641392342407,0.9074641392342407,191.6226688387615,191.6226688387615,191.6226688387615,191.6226688387615,191.6226688387615
2015-03-01 21:15:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,,,,,0.25241721653253446,5.310067984374994,0.09011528403943536,0.0,4.347365116445315,0.8366326623030613,0.8366326623030613,0.8366326623030613,0.8366326623030613,0.8366326623030613,398.92035534024063,398.92035534024063,398.92035534024063,398.92035534024063,398.92035534024063
2015-03-01 21:30:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,,,,,0.1899439554407345,3.9958261582421835,0.06781175123967198,11.0,3.271392250125102,0.7658011853718819,0.7658011853718819,0.7658011853718819,0.7658011853718819,0.7658011853718819,329.34438813950356,329.34438813950356,329.34438813950356,329.34438813950356,329.34438813950356
2015-03-01 21:45:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,,,,,0.14293282646914984,3.006859184077243,0.051028342807852844,11.0,2.4617226682191333,0.6949697084407025,0.6949697084407025,0.6949697084407025,0.6949697084407025,0.6949697084407025,329.36016169709677,329.36016169709677,329.36016169709677,329.36016169709677,329.36016169709677
2015-03-01 22:00:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,,,,,0.10755695191803694,2.2626615360181206,0.03839882796290939,8.304999999999996,1.8524463078348963,0.6241382315095231,0.6241382315095231,0.6241382315095231,0.6241382315095231,0.6241382315095231,619.4984351336759,619.4984351336759,619.4984351336759,619.4984351336759,619.4984351336759
2015-03-01 22:15:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,,,,,0.08093660631832644,1.702652805853635,0.02889511804208933,6.2495124999999945,1.3939658466457643,0.5788417737304399,0.5788417737304399,0.5788417737304399,0.5788417737304399,0.5788417737304399,619.365253729691,619.365253729691,619.365253729691,619.365253729691,619.365253729691
2015-03-01 22:30:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,,,,,0.06090479625454448,1.2812462364048653,0.0217435763266699,4.702758156249996,1.0489592996009411,0.5338049319863986,0.5338049319863986,0.5338049319863986,0.5338049319863986,0.5338049319863986,591.6662699315411,591.6662699315411,591.6662699315411,591.6662699315411,591.6662699315411
2015-03-01 22:45:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,,,,,0.04583085918154095,0.9641377928946565,0.016362041185815634,3.538825512578125,0.7893418729497115,0.4890254806767093,0.4890254806767093,0.4890254806767093,0.4890254806767093,0.4890254806767093,799.6612661177445,799.6612661177445,799.6612661177445,799.6612661177445,799.6612661177445
2015-03-01 23:00:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,,,,,0.03448772153410662,0.7255136891532271,0.01231243599232712,2.6629661982150403,0.5939797593946594,0.444501219567295,0.444501219567295,0.444501219567295,0.444501219567295,0.444501219567295,563.2441742132766,563.2441742132766,563.2441742132766,563.2441742132766,563.2441742132766
2015-03-01 23:15:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,,,,,0.025952010454413643,0.5459490510878034,0.009265108084223761,2.0038820641568202,0.44696976894447904,0.45642717576773323,0.45642717576773323,0.45642717576773323,0.45642717576773323,0.45642717576773323,452.6057137475421,452.6057137475421,452.6057137475421,452.6057137475421,452.6057137475421
2015-03-01 23:30:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,,,,,0.01952888786695306,0.4108266609435707,0.006971993833377876,1.507921253278011,0.33634475113071494,0.46836946988928874,0.46836946988928874,0.46836946988928874,0.46836946988928874,0.46836946988928874,426.05995816356204,426.05995816356204,426.05995816356204,426.05995816356204,426.05995816356204
2015-03-01 23:45:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,,,,,0.014695488119876865,0.30914706236003675,0.005246425359618501,1.1347107430917043,0.2530994252258617,0.4803281355280891,0.4803281355280891,0.4803281355280891,0.4803281355280891,0.4803281355280891,452.722150135633,452.722150135633,452.722150135633,452.722150135633,452.722150135633
2015-03-02 00:00:00,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,-7.5e-05,,,,,,0.011058354810209448,0.2326331644259283,0.003947935083115639,0.8538698341765127,0.1904573174824603,0.4923032063724377,0.4923032063724377,0.4923032063724377,0.4923032063724377,0.4923032063724377,729.6197379652365,729.6197379652365,729.6197379652365,729.6197379652365,729.6197379652365
