STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       2667;2017050705;    3;  12.5;  89.0;eor
       2667;2017050706;    3;  12.8;  86.0;eor
       2667;2017050707;    3;  12.3;  87.0;eor
       2667;2017050708;    3;  12.3;  88.0;eor
       2667;2017050709;    3;  12.8;  85.0;eor
       2667;2017050710;    3;  14.0;  80.0;eor
       2667;2017050711;    3;  15.0;  76.0;eor
       2667;2017050712;    3;  15.7;  75.0;eor
       2667;2017050713;    3;  17.0;  70.0;eor
       2667;2017050714;    3;  17.9;  60.0;eor
       2667;2017050715;    3;  17.5;  59.0;eor
       2667;2017050716;    3;  17.1;  62.0;eor
       2667;2017050717;    3;  16.2;  66.0;eor
       2667;2017050718;    3;  15.2;  71.0;eor
       2667;2017050719;    3;  14.8;  71.0;eor
       2667;2017050720;    3;  14.2;  74.0;eor
       2667;2017050721;    3;  12.7;  84.0;eor
       2667;2017050722;    3;  12.1;  83.0;eor
       2667;2017050723;    3;  11.5;  83.0;eor
       2667;2017050800;    3;  10.4;  82.0;eor
       2667;2017050801;    3;   9.1;  84.0;eor
       2667;2017050802;    3;   8.2;  82.0;eor
       2667;2017050803;    3;   7.8;  77.0;eor
       2667;2017050804;    3;   8.2;  75.0;eor
       2667;2017050805;    3;   8.3;  76.0;eor
       2667;2017050806;    3;   8.3;  80.0;eor
       2667;2017050807;    3;   8.9;  76.0;eor
       2667;2017050808;    3;   8.4;  80.0;eor
       2667;2017050809;    3;   8.9;  74.0;eor
       2667;2017050810;    3;   9.1;  69.0;eor
       2667;2017050811;    3;   9.3;  67.0;eor
       2667;2017050812;    3;   9.9;  71.0;eor
       2667;2017050813;    3;   9.9;  70.0;eor
       2667;2017050814;    3;   9.9;  75.0;eor
       2667;2017050815;    3;   9.6;  81.0;eor
       2667;2017050816;    3;  10.1;  82.0;eor
       2667;2017050817;    3;  10.0;  81.0;eor
       2667;2017050818;    3;  10.0;  81.0;eor
       2667;2017050819;    3;   8.7;  86.0;eor
       2667;2017050820;    3;   7.2;  95.0;eor
       2667;2017050821;    3;   7.3;  96.0;eor
       2667;2017050822;    3;   7.5;  96.0;eor
       2667;2017050823;    3;   6.7;  93.0;eor
       2667;2017050900;    3;   5.6;  89.0;eor
       2667;2017050901;    3;   4.5;  88.0;eor
       2667;2017050902;    3;   4.0;  88.0;eor
       2667;2017050903;    3;   3.9;  89.0;eor
       2667;2017050904;    3;   3.6;  88.0;eor
       2667;2017050905;    3;   3.8;  83.0;eor
       2667;2017050906;    3;   5.6;  77.0;eor
       2667;2017050907;    3;   8.0;  63.0;eor
       2667;2017050908;    3;   9.2;  46.0;eor
       2667;2017050909;    3;  11.2;  43.0;eor
       2667;2017050910;    3;  11.6;  42.0;eor
       2667;2017050911;    3;  11.6;  45.0;eor
       2667;2017050912;    3;  13.0;  43.0;eor
       2667;2017050913;    3;  12.0;  41.0;eor
       2667;2017050914;    3;  12.5;  42.0;eor
       2667;2017050915;    3;  13.9;  44.0;eor
       2667;2017050916;    3;  13.6;  41.0;eor
       2667;2017050917;    3;  13.4;  44.0;eor
       2667;2017050918;    3;  11.8;  48.0;eor
       2667;2017050919;    3;   9.9;  55.0;eor
       2667;2017050920;    3;   7.2;  72.0;eor
       2667;2017050921;    3;   6.1;  75.0;eor
       2667;2017050922;    3;   4.8;  82.0;eor
       2667;2017050923;    3;   3.8;  84.0;eor
       2667;2017051000;    3;   2.4;  90.0;eor
       2667;2017051001;    3;   1.7;  93.0;eor
       2667;2017051002;    3;   0.5;  94.0;eor
       2667;2017051003;    3;   0.6;  97.0;eor
       2667;2017051004;    3;   0.0;  99.0;eor
       2667;2017051005;    3;   1.4;  93.0;eor
       2667;2017051006;    3;   4.2;  84.0;eor
       2667;2017051007;    3;   7.5;  70.0;eor
       2667;2017051008;    3;  10.8;  58.0;eor
       2667;2017051009;    3;  13.4;  50.0;eor
       2667;2017051010;    3;  13.7;  44.0;eor
       2667;2017051011;    3;  14.6;  39.0;eor
       2667;2017051012;    3;  16.5;  36.0;eor
       2667;2017051013;    3;  17.3;  41.0;eor
       2667;2017051014;    3;  17.4;  33.0;eor
       2667;2017051015;    3;  17.8;  36.0;eor
       2667;2017051016;    3;  18.7;  33.0;eor
       2667;2017051017;    3;  18.6;  34.0;eor
       2667;2017051018;    3;  17.7;  36.0;eor
       2667;2017051019;    3;  13.9;  56.0;eor
       2667;2017051020;    3;  11.2;  63.0;eor
       2667;2017051021;    3;   8.9;  71.0;eor
       2667;2017051022;    3;  10.2;  62.0;eor
       2667;2017051023;    3;  10.8;  58.0;eor
       2667;2017051100;    3;  10.5;  59.0;eor
       2667;2017051101;    3;   9.4;  63.0;eor
       2667;2017051102;    3;   9.1;  63.0;eor
       2667;2017051103;    3;   8.9;  64.0;eor
       2667;2017051104;    3;   8.0;  67.0;eor
       2667;2017051105;    3;   9.7;  62.0;eor
       2667;2017051106;    3;  11.8;  57.0;eor
       2667;2017051107;    3;  14.5;  53.0;eor
       2667;2017051108;    3;  15.4;  56.0;eor
       2667;2017051109;    3;  17.6;  54.0;eor
       2667;2017051110;    3;  18.7;  54.0;eor
       2667;2017051111;    3;  20.6;  49.0;eor
       2667;2017051112;    3;  20.5;  47.0;eor
       2667;2017051113;    3;  21.5;  46.0;eor
       2667;2017051114;    3;  21.8;  44.0;eor
       2667;2017051115;    3;  22.1;  42.0;eor
       2667;2017051116;    3;  22.0;  44.0;eor
       2667;2017051117;    3;  21.8;  44.0;eor
       2667;2017051118;    3;  20.8;  44.0;eor
       2667;2017051119;    3;  18.9;  52.0;eor
       2667;2017051120;    3;  18.9;  52.0;eor
       2667;2017051121;    3;  17.0;  60.0;eor
       2667;2017051122;    3;  16.7;  62.0;eor
       2667;2017051123;    3;  14.1;  83.0;eor
       2667;2017051200;    3;  13.7;  89.0;eor
       2667;2017051201;    3;  13.9;  87.0;eor
       2667;2017051202;    3;  14.2;  82.0;eor
       2667;2017051203;    3;  13.5;  88.0;eor
       2667;2017051204;    3;  12.8;  95.0;eor
       2667;2017051205;    3;  12.9;  96.0;eor
       2667;2017051206;    3;  13.2;  96.0;eor
       2667;2017051207;    3;  13.9;  95.0;eor
       2667;2017051208;    3;  16.0;  86.0;eor
       2667;2017051209;    3;  17.4;  79.0;eor
       2667;2017051210;    3;  18.3;  69.0;eor
       2667;2017051211;    3;  18.9;  65.0;eor
       2667;2017051212;    3;  21.0;  56.0;eor
       2667;2017051213;    3;  20.4;  52.0;eor
       2667;2017051214;    3;  21.0;  49.0;eor
       2667;2017051215;    3;  20.9;  56.0;eor
       2667;2017051216;    3;  21.1;  56.0;eor
       2667;2017051217;    3;  19.0;  59.0;eor
       2667;2017051218;    3;  17.4;  65.0;eor
       2667;2017051219;    3;  16.9;  67.0;eor
       2667;2017051220;    3;  15.5;  81.0;eor
       2667;2017051221;    3;  15.9;  77.0;eor
       2667;2017051222;    3;  14.8;  84.0;eor
       2667;2017051223;    3;  14.9;  83.0;eor
       2667;2017051300;    3;  14.1;  89.0;eor
       2667;2017051301;    3;  14.0;  87.0;eor
       2667;2017051302;    3;  13.7;  90.0;eor
       2667;2017051303;    3;  13.4;  90.0;eor
       2667;2017051304;    3;  11.9;  95.0;eor
       2667;2017051305;    3;  12.8;  93.0;eor
       2667;2017051306;    3;  14.3;  88.0;eor
       2667;2017051307;    3;  17.0;  76.0;eor
       2667;2017051308;    3;  18.5;  67.0;eor
       2667;2017051309;    3;  18.7;  62.0;eor
       2667;2017051310;    3;  20.0;  54.0;eor
       2667;2017051311;    3;  21.3;  55.0;eor
       2667;2017051312;    3;  20.9;  54.0;eor
       2667;2017051313;    3;  21.1;  52.0;eor
       2667;2017051314;    3;  22.7;  45.0;eor
       2667;2017051315;    3;  22.4;  49.0;eor
       2667;2017051316;    3;  21.9;  48.0;eor
       2667;2017051317;    3;  21.2;  47.0;eor
       2667;2017051318;    3;  20.7;  50.0;eor
       2667;2017051319;    3;  18.1;  61.0;eor
       2667;2017051320;    3;  16.6;  73.0;eor
       2667;2017051321;    3;  15.8;  77.0;eor
       2667;2017051322;    3;  15.6;  80.0;eor
       2667;2017051323;    3;  14.6;  87.0;eor
       2667;2017051400;    3;  13.7;  93.0;eor
       2667;2017051401;    3;  13.1;  94.0;eor
       2667;2017051402;    3;  12.4;  95.0;eor
       2667;2017051403;    3;  12.4;  96.0;eor
       2667;2017051404;    3;  12.3;  99.0;eor
       2667;2017051405;    3;  12.6;  95.0;eor
       2667;2017051406;    3;  14.6;  82.0;eor
       2667;2017051407;    3;  16.9;  69.0;eor
       2667;2017051408;    3;  18.6;  59.0;eor
       2667;2017051409;    3;  18.0;  64.0;eor
       2667;2017051410;    3;  18.3;  59.0;eor
       2667;2017051411;    3;  18.1;  64.0;eor
       2667;2017051412;    3;  20.1;  56.0;eor
       2667;2017051413;    3;  15.8;  86.0;eor
       2667;2017051414;    3;  18.0;  72.0;eor
       2667;2017051415;    3;  18.7;  64.0;eor
       2667;2017051416;    3;  19.5;  56.0;eor
       2667;2017051417;    3;  14.9;  89.0;eor
       2667;2017051418;    3;  15.0;  93.0;eor
       2667;2017051419;    3;  14.6;  93.0;eor
       2667;2017051420;    3;  14.4;  94.0;eor
       2667;2017051421;    3;  14.6;  89.0;eor
       2667;2017051422;    3;  13.6;  97.0;eor
       2667;2017051423;    3;  13.3;  91.0;eor
       2667;2017051500;    3;  12.6;  97.0;eor
       2667;2017051501;    3;  11.1; 100.0;eor
       2667;2017051502;    3;  11.9;  99.0;eor
       2667;2017051503;    3;  11.3; 100.0;eor
       2667;2017051504;    3;  11.4;  98.0;eor
       2667;2017051505;    3;  10.3; 100.0;eor
       2667;2017051506;    3;  12.3;  90.0;eor
       2667;2017051507;    3;  13.6;  75.0;eor
       2667;2017051508;    3;  15.3;  62.0;eor
       2667;2017051509;    3;  17.4;  62.0;eor
       2667;2017051510;    3;  18.1;  53.0;eor
       2667;2017051511;    3;  19.3;  48.0;eor
       2667;2017051512;    3;  20.1;  39.0;eor
       2667;2017051513;    3;  20.7;  35.0;eor
       2667;2017051514;    3;  21.5;  37.0;eor
       2667;2017051515;    3;  21.5;  36.0;eor
       2667;2017051516;    3;  22.0;  32.0;eor
       2667;2017051517;    3;  21.9;  27.0;eor
       2667;2017051518;    3;  20.4;  34.0;eor
       2667;2017051519;    3;  16.9;  53.0;eor
       2667;2017051520;    3;  13.7;  62.0;eor
       2667;2017051521;    3;  14.3;  61.0;eor
       2667;2017051522;    3;  13.7;  66.0;eor
       2667;2017051523;    3;  14.9;  57.0;eor
       2667;2017051600;    3;  14.0;  65.0;eor
       2667;2017051601;    3;  13.9;  67.0;eor
       2667;2017051602;    3;  14.3;  66.0;eor
       2667;2017051603;    3;  14.5;  64.0;eor
       2667;2017051604;    3;  14.2;  65.0;eor
       2667;2017051605;    3;  14.6;  66.0;eor
       2667;2017051606;    3;  15.5;  66.0;eor
       2667;2017051607;    3;  17.6;  62.0;eor
       2667;2017051608;    3;  19.6;  57.0;eor
       2667;2017051609;    3;  22.5;  51.0;eor
       2667;2017051610;    3;  22.9;  46.0;eor
       2667;2017051611;    3;  24.5;  44.0;eor
       2667;2017051612;    3;  24.7;  42.0;eor
       2667;2017051613;    3;  25.9;  43.0;eor
       2667;2017051614;    3;  25.7;  43.0;eor
       2667;2017051615;    3;  26.0;  39.0;eor
       2667;2017051616;    3;  27.1;  39.0;eor
       2667;2017051617;    3;  26.2;  40.0;eor
       2667;2017051618;    3;  25.1;  43.0;eor
       2667;2017051619;    3;  22.3;  58.0;eor
       2667;2017051620;    3;  20.7;  59.0;eor
       2667;2017051621;    3;  21.4;  53.0;eor
       2667;2017051622;    3;  20.1;  55.0;eor
       2667;2017051623;    3;  19.9;  52.0;eor
       2667;2017051700;    3;  19.3;  53.0;eor
       2667;2017051701;    3;  18.9;  54.0;eor
       2667;2017051702;    3;  18.4;  56.0;eor
       2667;2017051703;    3;  18.3;  56.0;eor
       2667;2017051704;    3;  17.6;  60.0;eor
       2667;2017051705;    3;  17.3;  64.0;eor
       2667;2017051706;    3;  18.2;  61.0;eor
       2667;2017051707;    3;  20.2;  57.0;eor
       2667;2017051708;    3;  22.3;  49.0;eor
       2667;2017051709;    3;  24.1;  45.0;eor
       2667;2017051710;    3;  25.9;  38.0;eor
       2667;2017051711;    3;  26.0;  36.0;eor
       2667;2017051712;    3;  26.4;  38.0;eor
       2667;2017051713;    3;  27.5;  36.0;eor
       2667;2017051714;    3;  28.3;  34.0;eor
       2667;2017051715;    3;  28.2;  33.0;eor
       2667;2017051716;    3;  27.9;  37.0;eor
       2667;2017051717;    3;  27.6;  35.0;eor
       2667;2017051718;    3;  25.3;  44.0;eor
       2667;2017051719;    3;  24.9;  42.0;eor
       2667;2017051720;    3;  23.8;  49.0;eor
       2667;2017051721;    3;  23.0;  51.0;eor
       2667;2017051722;    3;  21.1;  59.0;eor
       2667;2017051723;    3;  21.3;  58.0;eor
       2667;2017051800;    3;  20.9;  59.0;eor
       2667;2017051801;    3;  20.6;  59.0;eor
       2667;2017051802;    3;  20.0;  61.0;eor
       2667;2017051803;    3;  16.5;  77.0;eor
       2667;2017051804;    3;  16.3;  78.0;eor
       2667;2017051805;    3;  18.3;  76.0;eor
       2667;2017051806;    3;  18.6;  75.0;eor
       2667;2017051807;    3;  19.3;  78.0;eor
       2667;2017051808;    3;  19.8;  78.0;eor
       2667;2017051809;    3;  20.9;  76.0;eor
       2667;2017051810;    3;  21.5;  73.0;eor
       2667;2017051811;    3;  22.6;  66.0;eor
       2667;2017051812;    3;  19.0;  81.0;eor
       2667;2017051813;    3;  18.0;  92.0;eor
       2667;2017051814;    3;  18.5;  84.0;eor
       2667;2017051815;    3;  17.6;  93.0;eor
       2667;2017051816;    3;  18.6;  84.0;eor
       2667;2017051817;    3;  19.0;  84.0;eor
       2667;2017051818;    3;  18.4;  88.0;eor
       2667;2017051819;    3;  17.4;  88.0;eor
       2667;2017051820;    3;  16.6;  92.0;eor
       2667;2017051821;    3;  15.8;  92.0;eor
       2667;2017051822;    3;  15.4;  94.0;eor
       2667;2017051823;    3;  15.4;  93.0;eor
       2667;2017051900;    3;  15.4;  93.0;eor
       2667;2017051901;    3;  15.3;  95.0;eor
       2667;2017051902;    3;  15.7;  94.0;eor
       2667;2017051903;    3;  15.7;  92.0;eor
       2667;2017051904;    3;  15.4;  95.0;eor
       2667;2017051905;    3;  15.6;  94.0;eor
       2667;2017051906;    3;  15.8;  96.0;eor
       2667;2017051907;    3;  13.8;  90.0;eor
       2667;2017051908;    3;  13.3;  92.0;eor
       2667;2017051909;    3;  12.9;  95.0;eor
       2667;2017051910;    3;  13.0;  92.0;eor
       2667;2017051911;    3;  13.2;  94.0;eor
       2667;2017051912;    3;  12.8;  91.0;eor
       2667;2017051913;    3;  12.4;  91.0;eor
       2667;2017051914;    3;  12.0;  93.0;eor
       2667;2017051915;    3;  12.1;  94.0;eor
       2667;2017051916;    3;  12.1;  89.0;eor
       2667;2017051917;    3;  12.2;  90.0;eor
       2667;2017051918;    3;  12.0;  92.0;eor
       2667;2017051919;    3;  11.6;  96.0;eor
       2667;2017051920;    3;  11.5;  93.0;eor
       2667;2017051921;    3;  10.6;  97.0;eor
       2667;2017051922;    3;   9.5;  95.0;eor
       2667;2017051923;    3;   9.7;  96.0;eor
       2667;2017052000;    3;   9.3;  96.0;eor
       2667;2017052001;    3;   8.9;  95.0;eor
       2667;2017052002;    3;   9.3;  93.0;eor
       2667;2017052003;    3;   8.1;  97.0;eor
       2667;2017052004;    3;   7.1;  98.0;eor
       2667;2017052005;    3;   7.8;  93.0;eor
       2667;2017052006;    3;  10.2;  85.0;eor
       2667;2017052007;    3;  11.5;  80.0;eor
       2667;2017052008;    3;  13.5;  70.0;eor
       2667;2017052009;    3;  14.7;  64.0;eor
       2667;2017052010;    3;  14.3;  63.0;eor
       2667;2017052011;    3;  16.5;  57.0;eor
       2667;2017052012;    3;  16.2;  53.0;eor
       2667;2017052013;    3;  16.0;  55.0;eor
       2667;2017052014;    3;  15.5;  61.0;eor
       2667;2017052015;    3;  17.9;  46.0;eor
       2667;2017052016;    3;  16.6;  50.0;eor
       2667;2017052017;    3;  16.7;  51.0;eor
       2667;2017052018;    3;  16.1;  57.0;eor
       2667;2017052019;    3;  13.4;  77.0;eor
       2667;2017052020;    3;  10.3;  86.0;eor
       2667;2017052021;    3;   9.1;  92.0;eor
       2667;2017052022;    3;   8.3;  95.0;eor
       2667;2017052023;    3;   7.3;  99.0;eor
       2667;2017052100;    3;   6.9;  98.0;eor
       2667;2017052101;    3;   6.5;  99.0;eor
       2667;2017052102;    3;   6.0; 100.0;eor
       2667;2017052103;    3;   5.1; 100.0;eor
       2667;2017052104;    3;   4.8; 100.0;eor
       2667;2017052105;    3;   7.2;  97.0;eor
       2667;2017052106;    3;  10.3;  83.0;eor
       2667;2017052107;    3;  12.9;  72.0;eor
       2667;2017052108;    3;  15.7;  64.0;eor
       2667;2017052109;    3;  17.4;  56.0;eor
       2667;2017052110;    3;  18.9;  42.0;eor
       2667;2017052111;    3;  18.5;  38.0;eor
       2667;2017052112;    3;  19.8;  38.0;eor
       2667;2017052113;    3;  19.9;  37.0;eor
       2667;2017052114;    3;  19.9;  37.0;eor
       2667;2017052115;    3;  20.5;  37.0;eor
       2667;2017052116;    3;  20.1;  37.0;eor
       2667;2017052117;    3;  20.4;  40.0;eor
       2667;2017052118;    3;  20.1;  40.0;eor
       2667;2017052119;    3;  17.3;  59.0;eor
       2667;2017052120;    3;  14.0;  73.0;eor
       2667;2017052121;    3;  13.3;  74.0;eor
       2667;2017052122;    3;  14.7;  67.0;eor
       2667;2017052123;    3;  11.2;  79.0;eor
       2667;2017052200;    3;   9.8;  90.0;eor
       2667;2017052201;    3;   8.6;  95.0;eor
       2667;2017052202;    3;   7.9;  95.0;eor
       2667;2017052203;    3;   6.4;  98.0;eor
       2667;2017052204;    3;   6.9;  98.0;eor
       2667;2017052205;    3;   7.5;  97.0;eor
       2667;2017052206;    3;  12.9;  77.0;eor
       2667;2017052207;    3;  16.3;  66.0;eor
       2667;2017052208;    3;  18.3;  57.0;eor
       2667;2017052209;    3;  19.5;  53.0;eor
       2667;2017052210;    3;  22.1;  48.0;eor
       2667;2017052211;    3;  22.0;  45.0;eor
       2667;2017052212;    3;  21.5;  40.0;eor
       2667;2017052213;    3;  23.7;  38.0;eor
       2667;2017052214;    3;  23.7;  39.0;eor
       2667;2017052215;    3;  22.8;  42.0;eor
       2667;2017052216;    3;  24.2;  40.0;eor
       2667;2017052217;    3;  23.2;  40.0;eor
       2667;2017052218;    3;  22.5;  42.0;eor
       2667;2017052219;    3;  20.6;  49.0;eor
       2667;2017052220;    3;  19.4;  52.0;eor
       2667;2017052221;    3;  18.6;  55.0;eor
       2667;2017052222;    3;  17.8;  58.0;eor
       2667;2017052223;    3;  17.3;  61.0;eor
       2667;2017052300;    3;  16.9;  63.0;eor
       2667;2017052301;    3;  16.4;  65.0;eor
       2667;2017052302;    3;  14.6;  73.0;eor
       2667;2017052303;    3;  13.2;  83.0;eor
       2667;2017052304;    3;  13.5;  80.0;eor
       2667;2017052305;    3;  14.7;  75.0;eor
       2667;2017052306;    3;  16.8;  69.0;eor
       2667;2017052307;    3;  19.7;  61.0;eor
       2667;2017052308;    3;  21.6;  56.0;eor
       2667;2017052309;    3;  22.8;  50.0;eor
       2667;2017052310;    3;  23.6;  50.0;eor
       2667;2017052311;    3;  23.9;  49.0;eor
       2667;2017052312;    3;  23.6;  47.0;eor
       2667;2017052313;    3;  24.0;  48.0;eor
       2667;2017052314;    3;  23.6;  45.0;eor
       2667;2017052315;    3;  22.9;  49.0;eor
       2667;2017052316;    3;  22.8;  52.0;eor
       2667;2017052317;    3;  20.9;  50.0;eor
       2667;2017052318;    3;  19.8;  51.0;eor
       2667;2017052319;    3;  18.4;  46.0;eor
       2667;2017052320;    3;  16.9;  51.0;eor
       2667;2017052321;    3;  15.8;  56.0;eor
       2667;2017052322;    3;  13.5;  68.0;eor
       2667;2017052323;    3;  12.7;  73.0;eor
       2667;2017052400;    3;  12.3;  72.0;eor
       2667;2017052401;    3;  11.0;  79.0;eor
       2667;2017052402;    3;  11.1;  79.0;eor
       2667;2017052403;    3;   9.7;  85.0;eor
       2667;2017052404;    3;   9.1;  91.0;eor
       2667;2017052405;    3;  10.2;  87.0;eor
       2667;2017052406;    3;  12.6;  79.0;eor
       2667;2017052407;    3;  14.5;  68.0;eor
       2667;2017052408;    3;  16.6;  62.0;eor
       2667;2017052409;    3;  17.5;  65.0;eor
       2667;2017052410;    3;  18.3;  65.0;eor
       2667;2017052411;    3;  19.6;  64.0;eor
       2667;2017052412;    3;  19.7;  65.0;eor
       2667;2017052413;    3;  20.1;  60.0;eor
       2667;2017052414;    3;  21.4;  55.0;eor
       2667;2017052415;    3;  20.9;  56.0;eor
       2667;2017052416;    3;  21.7;  56.0;eor
       2667;2017052417;    3;  21.3;  57.0;eor
       2667;2017052418;    3;  20.4;  60.0;eor
       2667;2017052419;    3;  19.8;  63.0;eor
       2667;2017052420;    3;  17.6;  70.0;eor
       2667;2017052421;    3;  16.1;  76.0;eor
       2667;2017052422;    3;  15.2;  79.0;eor
       2667;2017052423;    3;  13.4;  83.0;eor
       2667;2017052500;    3;  13.4;  83.0;eor
       2667;2017052501;    3;  11.7;  89.0;eor
       2667;2017052502;    3;  10.9;  96.0;eor
       2667;2017052503;    3;  10.4;  98.0;eor
       2667;2017052504;    3;  10.3;  97.0;eor
       2667;2017052505;    3;  11.4;  93.0;eor
       2667;2017052506;    3;  13.2;  87.0;eor
       2667;2017052507;    3;  14.3;  81.0;eor
       2667;2017052508;    3;  15.6;  73.0;eor
       2667;2017052509;    3;  17.5;  69.0;eor
       2667;2017052510;    3;  19.0;  60.0;eor
       2667;2017052511;    3;  19.8;  58.0;eor
       2667;2017052512;    3;  20.9;  53.0;eor
       2667;2017052513;    3;  22.8;  46.0;eor
       2667;2017052514;    3;  23.4;  46.0;eor
       2667;2017052515;    3;  23.0;  44.0;eor
       2667;2017052516;    3;  22.8;  45.0;eor
       2667;2017052517;    3;  22.9;  47.0;eor
       2667;2017052518;    3;  21.9;  50.0;eor
       2667;2017052519;    3;  20.5;  55.0;eor
       2667;2017052520;    3;  17.5;  67.0;eor
       2667;2017052521;    3;  15.1;  79.0;eor
       2667;2017052522;    3;  14.3;  83.0;eor
       2667;2017052523;    3;  13.6;  86.0;eor
       2667;2017052600;    3;  13.8;  85.0;eor
       2667;2017052601;    3;  11.1;  90.0;eor
       2667;2017052602;    3;  10.1;  96.0;eor
       2667;2017052603;    3;   9.7;  98.0;eor
       2667;2017052604;    3;   9.4;  98.0;eor
       2667;2017052605;    3;  10.9;  97.0;eor
       2667;2017052606;    3;  15.2;  83.0;eor
       2667;2017052607;    3;  18.1;  69.0;eor
       2667;2017052608;    3;  19.5;  62.0;eor
       2667;2017052609;    3;  20.6;  58.0;eor
       2667;2017052610;    3;  22.7;  48.0;eor
       2667;2017052611;    3;  23.7;  43.0;eor
       2667;2017052612;    3;  24.6;  39.0;eor
       2667;2017052613;    3;  25.5;  37.0;eor
       2667;2017052614;    3;  26.1;  36.0;eor
       2667;2017052615;    3;  27.3;  35.0;eor
       2667;2017052616;    3;  27.8;  34.0;eor
       2667;2017052617;    3;  27.2;  35.0;eor
       2667;2017052618;    3;  25.7;  40.0;eor
       2667;2017052619;    3;  24.0;  43.0;eor
       2667;2017052620;    3;  22.1;  49.0;eor
       2667;2017052621;    3;  20.6;  57.0;eor
       2667;2017052622;    3;  18.9;  63.0;eor
       2667;2017052623;    3;  17.7;  69.0;eor
       2667;2017052700;    3;  17.5;  70.0;eor
       2667;2017052701;    3;  17.3;  70.0;eor
       2667;2017052702;    3;  16.7;  71.0;eor
       2667;2017052703;    3;  16.5;  72.0;eor
       2667;2017052704;    3;  13.6;  85.0;eor
       2667;2017052705;    3;  14.2;  85.0;eor
       2667;2017052706;    3;  18.9;  67.0;eor
       2667;2017052707;    3;  21.3;  58.0;eor
       2667;2017052708;    3;  23.0;  53.0;eor
       2667;2017052709;    3;  25.4;  45.0;eor
       2667;2017052710;    3;  26.2;  42.0;eor
       2667;2017052711;    3;  27.7;  39.0;eor
       2667;2017052712;    3;  28.2;  39.0;eor
       2667;2017052713;    3;  29.5;  35.0;eor
       2667;2017052714;    3;  30.2;  28.0;eor
       2667;2017052715;    3;  30.4;  30.0;eor
       2667;2017052716;    3;  29.8;  29.0;eor
       2667;2017052717;    3;  29.4;  30.0;eor
       2667;2017052718;    3;  28.4;  35.0;eor
       2667;2017052719;    3;  27.2;  38.0;eor
       2667;2017052720;    3;  25.4;  46.0;eor
       2667;2017052721;    3;  24.5;  49.0;eor
       2667;2017052722;    3;  23.6;  53.0;eor
       2667;2017052723;    3;  22.8;  56.0;eor
       2667;2017052800;    3;  21.1;  62.0;eor
       2667;2017052801;    3;  20.7;  63.0;eor
       2667;2017052802;    3;  18.2;  74.0;eor
       2667;2017052803;    3;  16.8;  81.0;eor
       2667;2017052804;    3;  16.5;  86.0;eor
       2667;2017052805;    3;  17.5;  84.0;eor
       2667;2017052806;    3;  19.3;  79.0;eor
       2667;2017052807;    3;  20.7;  73.0;eor
       2667;2017052808;    3;  22.8;  69.0;eor
       2667;2017052809;    3;  24.4;  64.0;eor
       2667;2017052810;    3;  22.4;  70.0;eor
       2667;2017052811;    3;  24.3;  65.0;eor
       2667;2017052812;    3;  25.4;  62.0;eor
       2667;2017052813;    3;  27.9;  54.0;eor
       2667;2017052814;    3;  29.2;  49.0;eor
       2667;2017052815;    3;  28.7;  48.0;eor
       2667;2017052816;    3;  27.6;  63.0;eor
       2667;2017052817;    3;  27.1;  67.0;eor
       2667;2017052818;    3;  25.5;  62.0;eor
       2667;2017052819;    3;  23.4;  72.0;eor
       2667;2017052820;    3;  20.3;  84.0;eor
       2667;2017052821;    3;  21.0;  82.0;eor
       2667;2017052822;    3;  19.6;  90.0;eor
       2667;2017052823;    3;  18.4;  98.0;eor
       2667;2017052900;    3;  18.2;  96.0;eor
       2667;2017052901;    3;  17.6;  96.0;eor
       2667;2017052902;    3;  17.1;  98.0;eor
       2667;2017052903;    3;  16.8;  98.0;eor
       2667;2017052904;    3;  18.8;  90.0;eor
       2667;2017052905;    3;  19.5;  85.0;eor
       2667;2017052906;    3;  21.5;  77.0;eor
       2667;2017052907;    3;  23.4;  69.0;eor
       2667;2017052908;    3;  25.8;  62.0;eor
       2667;2017052909;    3;  27.9;  51.0;eor
       2667;2017052910;    3;  30.3;  51.0;eor
       2667;2017052911;    3;  31.6;  36.0;eor
       2667;2017052912;    3;  31.9;  39.0;eor
       2667;2017052913;    3;  33.5;  29.0;eor
       2667;2017052914;    3;  34.3;  27.0;eor
       2667;2017052915;    3;  33.7;  28.0;eor
       2667;2017052916;    3;  33.6;  28.0;eor
       2667;2017052917;    3;  31.1;  36.0;eor
       2667;2017052918;    3;  28.4;  48.0;eor
       2667;2017052919;    3;  27.0;  50.0;eor
       2667;2017052920;    3;  23.6;  64.0;eor
       2667;2017052921;    3;  22.3;  67.0;eor
       2667;2017052922;    3;  21.4;  73.0;eor
       2667;2017052923;    3;  20.7;  77.0;eor
       2667;2017053000;    3;  20.4;  81.0;eor
       2667;2017053001;    3;  20.7;  86.0;eor
       2667;2017053002;    3;  20.8;  84.0;eor
       2667;2017053003;    3;  20.1;  86.0;eor
       2667;2017053004;    3;  18.5;  91.0;eor
       2667;2017053005;    3;  19.1;  90.0;eor
       2667;2017053006;    3;  21.3;  75.0;eor
       2667;2017053007;    3;  21.9;  70.0;eor
       2667;2017053008;    3;  23.1;  63.0;eor
       2667;2017053009;    3;  24.5;  58.0;eor
       2667;2017053010;    3;  24.6;  61.0;eor
