time,Wind_0,Wind_1,Wind_2,Wind_3,Wind_4,P_ac,P_in without losses [KW],P_in [KW],hydrogen production [Kg/dt],surplus electricity [kW],status,status codes,H20 [kg/dt],Oxygen [kg/dt],cooling Water [kg/dt],Heat Cell [%],heat system [%],electrolyzer {%],gasdrying {%],electronics [%],pump [%],compression [%],efficiency [%],efficency _c [%],Electrolyzer
2024-02-29 00:30:00,894.0422247566969,894.0422247566969,894.0422247566969,894.0422247566969,894.0422247566969,4470.21,4469.51,4438.29,7.68,2938.29,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 00:45:00,834.4531335136404,834.4531335136404,834.4531335136404,834.4531335136404,834.4531335136404,4172.27,4171.57,4140.35,7.68,2640.35,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 01:00:00,1185.2840477048376,1185.2840477048376,1185.2840477048376,1185.2840477048376,1185.2840477048376,5926.42,5925.72,5894.5,7.68,4394.5,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 01:15:00,1111.1521640249568,1111.1521640249568,1111.1521640249568,1111.1521640249568,1111.1521640249568,5555.76,5555.06,5523.84,7.68,4023.84,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 01:30:00,1800.3915839939775,1800.3915839939775,1800.3915839939775,1800.3915839939775,1800.3915839939775,9001.96,9001.26,8970.04,7.68,7470.04,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 01:45:00,1611.5640410677663,1611.5640410677663,1611.5640410677663,1611.5640410677663,1611.5640410677663,8057.82,8057.12,8025.9,7.68,6525.9,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 02:00:00,1612.8773099784607,1612.8773099784607,1612.8773099784607,1612.8773099784607,1612.8773099784607,8064.39,8063.69,8032.47,7.68,6532.47,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 02:15:00,1999.800389707186,1999.800389707186,1999.800389707186,1999.800389707186,1999.800389707186,9999.0,9998.3,9967.08,7.68,8467.08,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 02:30:00,2493.9235687836044,2493.9235687836044,2493.9235687836044,2493.9235687836044,2493.9235687836044,12469.62,12468.92,12437.7,7.68,10937.7,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 02:45:00,1800.438340180412,1800.438340180412,1800.438340180412,1800.438340180412,1800.438340180412,9002.19,9001.49,8970.27,7.68,7470.27,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 03:00:00,1612.9600209566402,1612.9600209566402,1612.9600209566402,1612.9600209566402,1612.9600209566402,8064.8,8064.1,8032.88,7.68,6532.88,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 03:15:00,892.0088153693458,892.0088153693458,892.0088153693458,892.0088153693458,892.0088153693458,4460.04,4459.34,4428.12,7.68,2928.12,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 03:30:00,1147.2473284813636,1147.2473284813636,1147.2473284813636,1147.2473284813636,1147.2473284813636,5736.24,5735.54,5704.32,7.68,4204.32,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 03:45:00,1257.5528298548963,1257.5528298548963,1257.5528298548963,1257.5528298548963,1257.5528298548963,6287.76,6287.06,6255.84,7.68,4755.84,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 04:00:00,1565.2387300426435,1565.2387300426435,1565.2387300426435,1565.2387300426435,1565.2387300426435,7826.19,7825.49,7794.27,7.68,6294.27,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 04:15:00,2219.8293977598555,2219.8293977598555,2219.8293977598555,2219.8293977598555,2219.8293977598555,11099.15,11098.45,11067.23,7.68,9567.23,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 04:30:00,2605.4885443136195,2605.4885443136195,2605.4885443136195,2605.4885443136195,2605.4885443136195,13027.44,13026.74,12995.52,7.68,11495.52,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 04:45:00,2548.8725060109373,2548.8725060109373,2548.8725060109373,2548.8725060109373,2548.8725060109373,12744.36,12743.66,12712.44,7.68,11212.44,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 05:00:00,2605.525729767938,2605.525729767938,2605.525729767938,2605.525729767938,2605.525729767938,13027.63,13026.93,12995.71,7.68,11495.71,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 05:15:00,3000.465875566522,3000.465875566522,3000.465875566522,3000.465875566522,3000.465875566522,15002.33,15001.63,14970.41,7.68,13470.41,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 05:30:00,2385.4981617064877,2385.4981617064877,2385.4981617064877,2385.4981617064877,2385.4981617064877,11927.49,11926.79,11895.57,7.68,10395.57,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 05:45:00,1894.3205499283035,1894.3205499283035,1894.3205499283035,1894.3205499283035,1894.3205499283035,9471.6,9470.9,9439.68,7.68,7939.68,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 06:00:00,1998.570012800023,1998.570012800023,1998.570012800023,1998.570012800023,1998.570012800023,9992.85,9992.15,9960.93,7.68,8460.93,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 06:15:00,1998.005798169948,1998.005798169948,1998.005798169948,1998.005798169948,1998.005798169948,9990.03,9989.33,9958.11,7.68,8458.11,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 06:30:00,1846.027009632648,1846.027009632648,1846.027009632648,1846.027009632648,1846.027009632648,9230.14,9229.44,9198.22,7.68,7698.22,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 06:45:00,1892.334398516102,1892.334398516102,1892.334398516102,1892.334398516102,1892.334398516102,9461.67,9460.97,9429.75,7.68,7929.75,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 07:00:00,1656.4101109605936,1656.4101109605936,1656.4101109605936,1656.4101109605936,1656.4101109605936,8282.05,8281.35,8250.13,7.68,6750.13,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 07:15:00,1182.046727435208,1182.046727435208,1182.046727435208,1182.046727435208,1182.046727435208,5910.23,5909.53,5878.31,7.68,4378.31,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 07:30:00,1468.5435883255109,1468.5435883255109,1468.5435883255109,1468.5435883255109,1468.5435883255109,7342.72,7342.02,7310.8,7.68,5810.8,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 07:45:00,1700.8926494923574,1700.8926494923574,1700.8926494923574,1700.8926494923574,1700.8926494923574,8504.46,8503.76,8472.54,7.68,6972.54,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 08:00:00,1886.969268040591,1886.969268040591,1886.969268040591,1886.969268040591,1886.969268040591,9434.85,9434.15,9402.93,7.68,7902.93,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 08:15:00,2536.670880808045,2536.670880808045,2536.670880808045,2536.670880808045,2536.670880808045,12683.35,12682.65,12651.43,7.68,11151.43,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 08:30:00,3794.6469825041536,3794.6469825041536,3794.6469825041536,3794.6469825041536,3794.6469825041536,18973.23,18972.53,18941.31,7.68,17441.31,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 08:45:00,3597.789345173337,3597.789345173337,3597.789345173337,3597.789345173337,3597.789345173337,17988.95,17988.25,17957.03,7.68,16457.03,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 09:00:00,3960.8223278965943,3960.8223278965943,3960.8223278965943,3960.8223278965943,3960.8223278965943,19804.11,19803.41,19772.19,7.68,18272.19,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 09:15:00,3947.892875073115,3947.892875073115,3947.892875073115,3947.892875073115,3947.892875073115,19739.46,19738.76,19707.54,7.68,18207.54,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 09:30:00,3843.483121548884,3843.483121548884,3843.483121548884,3843.483121548884,3843.483121548884,19217.42,19216.72,19185.5,7.68,17685.5,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 09:45:00,4115.850042486796,4115.850042486796,4115.850042486796,4115.850042486796,4115.850042486796,20579.25,20578.55,20547.33,7.68,19047.33,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 10:00:00,4582.5499292295,4582.5499292295,4582.5499292295,4582.5499292295,4582.5499292295,22912.75,22912.05,22880.83,7.68,21380.83,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 10:15:00,3732.520552079921,3732.520552079921,3732.520552079921,3732.520552079921,3732.520552079921,18662.6,18661.9,18630.68,7.68,17130.68,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 10:30:00,3320.692414875907,3320.692414875907,3320.692414875907,3320.692414875907,3320.692414875907,16603.46,16602.76,16571.54,7.68,15071.54,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 10:45:00,2921.1852497159607,2921.1852497159607,2921.1852497159607,2921.1852497159607,2921.1852497159607,14605.93,14605.23,14574.01,7.68,13074.01,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 11:00:00,3148.15901221088,3148.15901221088,3148.15901221088,3148.15901221088,3148.15901221088,15740.8,15740.1,15708.88,7.68,14208.88,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 11:15:00,3376.488135992011,3376.488135992011,3376.488135992011,3376.488135992011,3376.488135992011,16882.44,16881.74,16850.52,7.68,15350.52,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 11:30:00,4251.274642605142,4251.274642605142,4251.274642605142,4251.274642605142,4251.274642605142,21256.37,21255.67,21224.45,7.68,19724.45,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 11:45:00,4422.907247244218,4422.907247244218,4422.907247244218,4422.907247244218,4422.907247244218,22114.54,22113.84,22082.62,7.68,20582.62,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 12:00:00,3863.955570304337,3863.955570304337,3863.955570304337,3863.955570304337,3863.955570304337,19319.78,19319.08,19287.86,7.68,17787.86,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 12:15:00,2264.3379450150624,2264.3379450150624,2264.3379450150624,2264.3379450150624,2264.3379450150624,11321.69,11320.99,11289.77,7.68,9789.77,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 12:30:00,2801.198203843327,2801.198203843327,2801.198203843327,2801.198203843327,2801.198203843327,14005.99,14005.29,13974.07,7.68,12474.07,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 12:45:00,3838.471768918808,3838.471768918808,3838.471768918808,3838.471768918808,3838.471768918808,19192.36,19191.66,19160.44,7.68,17660.44,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 13:00:00,2938.5575596585863,2938.5575596585863,2938.5575596585863,2938.5575596585863,2938.5575596585863,14692.79,14692.09,14660.87,7.68,13160.87,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 13:15:00,4547.821226956723,4547.821226956723,4547.821226956723,4547.821226956723,4547.821226956723,22739.11,22738.41,22707.19,7.68,21207.19,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 13:30:00,4181.967704499396,4181.967704499396,4181.967704499396,4181.967704499396,4181.967704499396,20909.84,20909.14,20877.92,7.68,19377.92,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 13:45:00,4833.762848854778,4833.762848854778,4833.762848854778,4833.762848854778,4833.762848854778,24168.81,24168.11,24136.89,7.68,22636.89,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 14:00:00,3625.83615229625,3625.83615229625,3625.83615229625,3625.83615229625,3625.83615229625,18129.18,18128.48,18097.26,7.68,16597.26,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 14:15:00,2242.044534040453,2242.044534040453,2242.044534040453,2242.044534040453,2242.044534040453,11210.22,11209.52,11178.3,7.68,9678.3,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 14:30:00,3977.986272864828,3977.986272864828,3977.986272864828,3977.986272864828,3977.986272864828,19889.93,19889.23,19858.01,7.68,18358.01,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 14:45:00,2834.411936501215,2834.411936501215,2834.411936501215,2834.411936501215,2834.411936501215,14172.06,14171.36,14140.14,7.68,12640.14,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 15:00:00,2125.881638389624,2125.881638389624,2125.881638389624,2125.881638389624,2125.881638389624,10629.41,10628.71,10597.49,7.68,9097.49,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 15:15:00,1822.3769898461665,1822.3769898461665,1822.3769898461665,1822.3769898461665,1822.3769898461665,9111.88,9111.18,9079.96,7.68,7579.96,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 15:30:00,3132.4223100820805,3132.4223100820805,3132.4223100820805,3132.4223100820805,3132.4223100820805,15662.11,15661.41,15630.19,7.68,14130.19,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 15:45:00,2014.412669424436,2014.412669424436,2014.412669424436,2014.412669424436,2014.412669424436,10072.06,10071.36,10040.14,7.68,8540.14,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 16:00:00,2976.632505834388,2976.632505834388,2976.632505834388,2976.632505834388,2976.632505834388,14883.16,14882.46,14851.24,7.68,13351.24,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 16:15:00,3280.6960355312667,3280.6960355312667,3280.6960355312667,3280.6960355312667,3280.6960355312667,16403.48,16402.78,16371.56,7.68,14871.56,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 16:30:00,3203.736543512416,3203.736543512416,3203.736543512416,3203.736543512416,3203.736543512416,16018.68,16017.98,15986.76,7.68,14486.76,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 16:45:00,2118.6021209572154,2118.6021209572154,2118.6021209572154,2118.6021209572154,2118.6021209572154,10593.01,10592.31,10561.09,7.68,9061.09,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 17:00:00,3051.8723555535234,3051.8723555535234,3051.8723555535234,3051.8723555535234,3051.8723555535234,15259.36,15258.66,15227.44,7.68,13727.44,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 17:15:00,2668.211016599731,2668.211016599731,2668.211016599731,2668.211016599731,2668.211016599731,13341.06,13340.36,13309.14,7.68,11809.14,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 17:30:00,2280.504054230212,2280.504054230212,2280.504054230212,2280.504054230212,2280.504054230212,11402.52,11401.82,11370.6,7.68,9870.6,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 17:45:00,1548.0976087908489,1548.0976087908489,1548.0976087908489,1548.0976087908489,1548.0976087908489,7740.49,7739.79,7708.57,7.68,6208.57,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 18:00:00,1323.5504927582392,1323.5504927582392,1323.5504927582392,1323.5504927582392,1323.5504927582392,6617.75,6617.05,6585.83,7.68,5085.83,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 18:15:00,809.3324679923306,809.3324679923306,809.3324679923306,809.3324679923306,809.3324679923306,4046.66,4045.96,4014.74,7.68,2514.74,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 18:30:00,1865.2170596810483,1865.2170596810483,1865.2170596810483,1865.2170596810483,1865.2170596810483,9326.09,9325.39,9294.17,7.68,7794.17,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 18:45:00,2013.838563646109,2013.838563646109,2013.838563646109,2013.838563646109,2013.838563646109,10069.19,10068.49,10037.27,7.68,8537.27,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 19:00:00,1501.895329417505,1501.895329417505,1501.895329417505,1501.895329417505,1501.895329417505,7509.48,7508.78,7477.56,7.68,5977.56,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 19:15:00,655.6863245900834,655.6863245900834,655.6863245900834,655.6863245900834,655.6863245900834,3278.43,3277.73,3246.51,7.68,1746.51,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 19:30:00,389.61009771264753,389.61009771264753,389.61009771264753,389.61009771264753,389.61009771264753,1948.05,1947.36,1916.14,7.68,416.14,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 19:45:00,999.4202971250206,999.4202971250206,999.4202971250206,999.4202971250206,999.4202971250206,4997.1,4996.4,4965.18,7.68,3465.18,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 20:00:00,1961.003961870119,1961.003961870119,1961.003961870119,1961.003961870119,1961.003961870119,9805.02,9804.32,9773.1,7.68,8273.1,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 20:15:00,2545.882757144205,2545.882757144205,2545.882757144205,2545.882757144205,2545.882757144205,12729.41,12728.71,12697.49,7.68,11197.49,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 20:30:00,2750.133781737161,2750.133781737161,2750.133781737161,2750.133781737161,2750.133781737161,13750.67,13749.97,13718.75,7.68,12218.75,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 20:45:00,2983.4192117085413,2983.4192117085413,2983.4192117085413,2983.4192117085413,2983.4192117085413,14917.1,14916.4,14885.18,7.68,13385.18,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 21:00:00,2683.103879585833,2683.103879585833,2683.103879585833,2683.103879585833,2683.103879585833,13415.52,13414.82,13383.6,7.68,11883.6,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 21:15:00,3457.5699790755243,3457.5699790755243,3457.5699790755243,3457.5699790755243,3457.5699790755243,17287.85,17287.15,17255.93,7.68,15755.93,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 21:30:00,2611.8709742561814,2611.8709742561814,2611.8709742561814,2611.8709742561814,2611.8709742561814,13059.35,13058.65,13027.43,7.68,11527.43,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 21:45:00,2026.7645575911736,2026.7645575911736,2026.7645575911736,2026.7645575911736,2026.7645575911736,10133.82,10133.12,10101.9,7.68,8601.9,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 22:00:00,1784.5346973256246,1784.5346973256246,1784.5346973256246,1784.5346973256246,1784.5346973256246,8922.67,8921.97,8890.75,7.68,7390.75,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 22:15:00,2691.965314866707,2691.965314866707,2691.965314866707,2691.965314866707,2691.965314866707,13459.83,13459.13,13427.91,7.68,11927.91,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 22:30:00,2402.969936037442,2402.969936037442,2402.969936037442,2402.969936037442,2402.969936037442,12014.85,12014.15,11982.93,7.68,10482.93,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 22:45:00,2351.7230374202054,2351.7230374202054,2351.7230374202054,2351.7230374202054,2351.7230374202054,11758.62,11757.92,11726.7,7.68,10226.7,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 23:00:00,3240.106859725738,3240.106859725738,3240.106859725738,3240.106859725738,3240.106859725738,16200.53,16199.83,16168.61,7.68,14668.61,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 23:15:00,2567.74322214746,2567.74322214746,2567.74322214746,2567.74322214746,2567.74322214746,12838.72,12838.02,12806.8,7.68,11306.8,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 23:30:00,2458.94859966985,2458.94859966985,2458.94859966985,2458.94859966985,2458.94859966985,12294.74,12294.04,12262.82,7.68,10762.82,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 23:45:00,3009.8896331512096,3009.8896331512096,3009.8896331512096,3009.8896331512096,3009.8896331512096,15049.45,15048.75,15017.53,7.68,13517.53,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-03-01 00:00:00,2354.771492038167,2354.771492038167,2354.771492038167,2354.771492038167,2354.771492038167,11773.86,11773.16,11741.94,7.68,10241.94,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-03-01 00:15:00,2465.2787911686924,2465.2787911686924,2465.2787911686924,2465.2787911686924,2465.2787911686924,12326.39,12325.69,12294.47,7.68,10794.47,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-03-01 00:30:00,2300.798522120475,2300.798522120475,2300.798522120475,2300.798522120475,2300.798522120475,11503.99,11503.29,11472.07,7.68,9972.07,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-03-01 00:45:00,3012.1190669007906,3012.1190669007906,3012.1190669007906,3012.1190669007906,3012.1190669007906,15060.6,15059.9,15028.68,7.68,13528.68,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-03-01 01:00:00,3997.0924993127,3997.0924993127,3997.0924993127,3997.0924993127,3997.0924993127,19985.46,19984.76,19953.54,7.68,18453.54,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-03-01 01:15:00,3320.378868093453,3320.378868093453,3320.378868093453,3320.378868093453,3320.378868093453,16601.89,16601.19,16569.97,7.68,15069.97,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
