time,thermal_energy_demand,temperature,t below t_biv,th_output_hp,th_output_hr,el_demand_hp,el_demand_hr,cop
2015-07-16 08:45:00,0.30691244128235684,22.2,False,0.30691244128235684,0.0,0.07397675643838682,0.0,4.148768560000001
2015-07-16 09:00:00,0.3036899250992158,22.5,False,0.3036899250992158,0.0,0.07270200944995067,0.0,4.1771875
2015-07-16 09:15:00,0.29737379338025927,23.0,False,0.29737379338025927,0.0,0.07038689537565614,0.0,4.224845999999999
2015-07-16 09:30:00,0.29105766166130276,22.7,False,0.29105766166130276,0.0,0.06936208613445306,0.0,4.196206859999999
2015-07-16 09:45:00,0.2847415299423462,24.0,False,0.2847415299423462,0.0,0.06589311135407283,0.0,4.321264
2015-07-16 10:00:00,0.2784253982233897,24.05,False,0.2784253982233897,0.0,0.06435909710084121,0.0,4.3261234349999995
2015-07-16 10:15:00,0.27803869628141276,23.8,False,0.27803869628141276,0.0,0.06463216026793489,0.0,4.301862959999999
2015-07-16 10:30:00,0.2776519943394358,24.25,False,0.2776519943394358,0.0,0.06389270298955949,0.0,4.345597874999999
2015-07-16 10:45:00,0.2772652923974589,24.1,False,0.2772652923974589,0.0,0.06401896885079189,0.0,4.33098654
2015-07-16 11:00:00,0.27687859045548197,24.700000000000006,False,0.27687859045548197,0.0,0.06307560925885448,0.0,4.38963006
2015-07-16 11:15:00,0.274687279450946,25.1,False,0.274687279450946,0.0,0.06201988710461265,0.0,4.42901934
2015-07-16 11:30:00,0.2724959684464101,25.700000000000006,False,0.2724959684464101,0.0,0.06070921641573386,0.0,4.4885436599999995
2015-07-16 11:45:00,0.27030465744187415,26.5,False,0.27030465744187415,0.0,0.05916404968028306,0.0,4.5687315
2015-07-16 12:00:00,0.2681133464373382,26.15,False,0.2681133464373382,0.0,0.059140035851114915,0.0,4.533533715
2015-07-16 12:15:00,0.2553521823520995,26.4,False,0.2553521823520995,0.0,0.056014787363344726,0.0,4.55865664
2015-07-16 12:30:00,0.2425910182668608,26.75,False,0.2425910182668608,0.0,0.05280625219284493,0.0,4.593982875
2015-07-16 12:45:00,0.2298298541816221,27.3,False,0.2298298541816221,0.0,0.04942727534349766,0.0,4.649858859999999
2015-07-16 13:00:00,0.2170686900963834,26.85,False,0.2170686900963834,0.0,0.04714673016527399,0.0,4.604109115
2015-07-16 13:15:00,0.21487737909184748,27.3,False,0.21487737909184748,0.0,0.04621159169804296,0.0,4.649858859999999
2015-07-16 13:30:00,0.21268606808731155,28.0,False,0.21268606808731155,0.0,0.045045185395701716,0.0,4.721616
2015-07-16 13:45:00,0.2104947570827756,28.4,False,0.2104947570827756,0.0,0.044194262941002045,0.0,4.76294304
2015-07-16 14:00:00,0.20830344607823967,28.35,False,0.20830344607823967,0.0,0.04378179167503375,0.0,4.757764315
2015-07-16 14:15:00,0.202760718243237,28.8,False,0.202760718243237,0.0,0.04220220812161197,0.0,4.80450496
2015-07-16 14:30:00,0.19721799040823434,29.2,False,0.19721799040823434,0.0,0.0406945337238419,0.0,4.846301759999999
2015-07-16 14:45:00,0.19167526257323167,28.2,False,0.19167526257323167,0.0,0.04041863168459077,0.0,4.74225016
2015-07-16 15:00:00,0.186132534738229,27.55,False,0.186132534738229,0.0,0.03981100698614391,0.0,4.675403834999999
2015-07-16 15:15:00,0.19438217616707018,27.8,False,0.19438217616707018,0.0,0.04134875538429097,0.0,4.701040559999999
2015-07-16 15:30:00,0.20263181759591137,28.45,False,0.20263181759591137,0.0,0.042497165890081366,0.0,4.768125435
2015-07-16 15:45:00,0.21088145902475255,28.9,False,0.21088145902475255,0.0,0.043797389639795126,0.0,4.81493214
2015-07-16 16:00:00,0.21913110045359374,28.45,False,0.21913110045359374,0.0,0.045957494919299194,0.0,4.768125435
2015-07-16 16:15:00,0.2282830464137144,28.6,False,0.2282830464137144,0.0,0.04772107410553999,0.0,4.783694639999999
2015-07-16 16:30:00,0.23743499237383509,28.7,False,0.23743499237383509,0.0,0.049526577627548536,0.0,4.794092459999999
2015-07-16 16:45:00,0.24658693833395576,28.4,False,0.24658693833395576,0.0,0.05177196877289462,0.0,4.76294304
2015-07-16 17:00:00,0.25573888429407643,28.6,False,0.25573888429407643,0.0,0.05346053699909166,0.0,4.783694639999999
2015-07-16 17:15:00,0.25367647393686615,28.4,False,0.25367647393686615,0.0,0.053260446704159234,0.0,4.76294304
2015-07-16 17:30:00,0.2516140635796558,28.4,False,0.2516140635796558,0.0,0.0528274349423368,0.0,4.76294304
2015-07-16 17:45:00,0.24955165322244555,28.2,False,0.24955165322244555,0.0,0.052623047035217044,0.0,4.74225016
2015-07-16 18:00:00,0.24748924286523524,27.9,False,0.24748924286523524,0.0,0.05253075432921691,0.0,4.711320939999999
2015-07-16 18:15:00,0.25084065969570196,27.6,False,0.25084065969570196,0.0,0.05359243287086899,0.0,4.68052384
